Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION
2/19/2021 1:07,196.46,188.21,54.85,"3,242.72",50.03,674.95,"4,168.53",170.4,195.29,0.61
2/19/2021 1:17,196.03,187.67,54.98,"3,244.46",50,674.89,"4,171.49",170.37,195.48,0.7
2/19/2021 1:27,198.83,190.58,54.66,"3,244.46",49.99,675.12,"4,174.21",170.37,195.5,0.65
2/19/2021 1:37,197.25,188.91,55,"3,243.59",50,675.35,"4,170.39",170.39,195.39,0.59
2/19/2021 1:47,197.34,188.97,54.38,"3,243.59",50,675.24,"4,171.64",170.39,195.45,0.6
2/19/2021 1:57,196.11,187.76,54.54,"3,242.72",50.02,674.81,"4,170.25",170.37,195.54,0.64
2/19/2021 2:07,197.36,188.89,54.38,"3,245.33",49.96,674.88,"4,172.39",170.39,195.13,0.61
2/19/2021 2:17,-,-,54.83,"3,242.72",50,-,-,-,-,-
2/19/2021 2:27,-,-,-,-,-,-,-,-,-,-
2/19/2021 2:37,-,-,-,-,-,-,-,-,-,-
2/19/2021 2:47,193.82,184.75,54.99,"3,242.72",49.98,674.5,"4,166.12",170.4,195.52,0.61
2/19/2021 2:57,194.23,186.07,54.57,"3,242.72",50.02,674.29,"4,168.13",170.37,195.43,0.59
2/19/2021 3:07,193.45,185.39,54.67,"3,242.72",50.02,673.94,"4,167.57",170.37,195.54,0.61
2/19/2021 3:17,193.72,185.35,54.81,"3,242.72",50.01,673.46,"4,167.18",170.39,195.34,0.62
2/19/2021 3:27,193.84,185.01,55.05,"3,242.72",50.02,673.33,"4,166.26",170.38,195.46,0.63
2/19/2021 3:37,196.29,188.05,54.78,"3,243.59",50.01,673.6,"4,168.24",170.38,195.41,0.63
2/19/2021 3:47,196.15,187.83,54.93,"3,242.72",50.03,673.83,"4,169.65",170.39,195.33,0.67
2/19/2021 3:57,195.67,187.34,55.45,"3,243.59",50.01,673.99,"4,168.33",170.38,195.36,0.59
2/19/2021 4:07,195.29,186.9,55.16,"3,244.46",50.03,673.57,"4,169.82",170.38,195.46,0.61
2/19/2021 4:17,192.19,184.04,54.67,"3,242.72",49.97,673.51,"4,164.60",170.38,195.56,0.67
2/19/2021 4:27,-,-,-,-,-,-,-,-,-,-
2/19/2021 4:37,192.98,184.48,54.72,"3,242.72",49.95,673.15,"4,164.80",170.4,195.47,0.57
2/19/2021 4:47,197.82,189.29,54.56,"3,243.59",50.04,673.53,"4,172.02",170.39,195.43,0.59
2/19/2021 4:57,194.79,186.76,55.2,"3,244.46",50.01,673.76,"4,168.28",170.35,195.38,0.64
2/19/2021 5:07,197.14,188.82,54.53,"3,243.59",49.97,673.89,"4,172.32",170.36,195.4,0.64
2/19/2021 5:17,197.26,188.37,54.82,"3,242.72",49.99,674.43,"4,170.30",170.4,195.17,0.63
2/19/2021 5:27,196.8,189.01,54.64,"3,243.59",49.99,674.86,"4,171.39",170.38,195.47,0.58
2/19/2021 5:37,195.16,186.66,54.97,"3,246.21",49.99,674.28,"4,170.58",170.39,195.42,0.62
2/19/2021 5:47,198.26,189.86,54.92,"3,242.72",50,674.69,"4,173.85",170.38,195.3,0.63
2/19/2021 5:57,199.38,191.14,54.75,"3,244.46",50.04,675.8,"4,175.41",170.35,195.4,0.59
2/19/2021 6:07,195.28,186.84,54.96,"3,242.72",49.92,675.13,"4,172.01",170.37,195.22,0.59
2/19/2021 6:17,196.78,188.4,54.46,"3,244.46",50.02,675.04,"4,171.68",170.39,195.61,0.62
2/19/2021 6:27,196.13,187.87,54.96,"3,242.72",49.98,675.07,"4,172.45",170.37,195.53,0.6
2/19/2021 6:37,196.01,187.78,54.33,"3,244.46",49.99,674.89,"4,171.59",170.4,195.63,0.65
2/19/2021 6:47,194.53,186.36,54.41,"3,245.33",50.03,674.56,"4,169.36",170.37,195.41,0.61
2/19/2021 6:57,192.78,184.22,54.68,"3,242.72",49.98,674.22,"4,166.84",170.36,195.68,0.63
2/19/2021 7:07,194.5,186.07,55.23,"3,242.72",49.94,673.99,"4,168.14",170.37,195.57,0.64
2/19/2021 7:17,198.78,190.93,54.96,"3,244.46",49.98,674.55,"4,174.90",170.37,195.6,0.62
2/19/2021 7:27,195.13,185.96,54.73,"3,242.72",49.98,674.47,"4,168.59",170.38,195.65,0.67
2/19/2021 7:37,196.86,188.28,54.92,"3,244.46",49.99,674.46,"4,168.39",170.38,195.46,0.63
2/19/2021 7:47,196.53,188.08,54.53,"3,245.33",50.01,673.88,"4,171.47",170.39,195.24,0.68
2/19/2021 7:57,196.76,188.32,54.97,"3,245.33",50.03,674.9,"4,171.52",170.37,195.45,0.65
2/19/2021 8:07,201.87,193.53,55.42,"3,244.46",50.04,675.59,"4,179.18",170.38,195.25,0.65
2/19/2021 8:17,198.28,189.9,54.93,"3,244.46",49.98,675.84,"4,173.78",170.39,195.31,0.61
2/19/2021 8:27,198.89,190.19,55.12,"3,243.59",50.02,675.38,"4,173.03",170.38,195.15,0.62
2/19/2021 8:37,195.87,187.5,54.66,"3,243.59",50.03,675.66,"4,171.85",170.37,195.21,0.65
2/19/2021 8:47,198.65,190.33,56.48,"3,242.72",49.98,676.01,"4,175.03",170.39,195.48,0.65
2/19/2021 8:57,197.86,189.47,54.61,"3,242.72",50.07,675.89,"4,173.20",170.38,195.43,0.62
2/19/2021 9:07,197,188.6,55.73,"3,242.72",50.04,675.68,"4,172.56",170.37,195.32,0.63
2/19/2021 9:17,196.72,187.99,55.35,"3,242.72",50,675.36,"4,171.81",170.37,195.47,0.6
2/19/2021 9:27,193.84,185.64,55.37,"3,242.72",50,675.02,"4,169.15",170.37,194.95,0.6
2/19/2021 9:37,193.1,184.73,55.56,"3,243.59",50.02,674.56,"4,167.60",170.39,195.21,0.7
2/19/2021 9:47,191.77,183.33,55.25,"3,242.72",50.01,673.66,"4,165.12",170.4,195.28,0.59
2/19/2021 9:57,193.86,185.37,55.52,"3,242.72",49.99,673.65,"4,167.61",170.39,195.57,0.61
2/19/2021 10:07,190.91,182.43,55.24,"3,242.72",49.99,672.98,"4,163.35",170.4,195.42,0.6
2/19/2021 10:17,190.39,181.85,55.08,"3,242.72",49.98,672.02,"4,161.01",170.37,195.45,0.62
2/19/2021 10:27,189.8,181.04,55.68,"3,243.59",50.02,671.14,"4,159.34",170.38,195.56,0.61
2/19/2021 10:37,188.11,179.57,55.17,"3,243.59",50.02,670.82,"4,156.75",170.4,195.11,0.62
2/19/2021 10:47,189.88,181.59,55.17,"3,244.46",50.03,670.75,"4,160.14",170.37,195.28,0.6
2/19/2021 10:57,191.38,182.48,55.29,"3,245.33",50,670.33,"4,159.61",170.38,195.4,0.64
2/19/2021 11:07,192.33,183.89,55.43,"3,242.72",49.99,670.69,"4,161.47",170.39,195.36,0.64
2/19/2021 11:17,191.45,183.07,55.29,"3,242.72",50,670.94,"4,162.67",170.4,195.57,0.61
2/19/2021 11:27,189.91,181.32,55.5,"3,244.46",49.98,670.87,"4,162.18",170.4,195.27,0.62
2/19/2021 11:37,190.42,181.78,55.45,"3,243.59",50.02,670.7,"4,161.74",170.39,195.47,0.63
2/19/2021 11:47,191.34,182.64,55.19,"3,247.08",50.08,670.7,"4,163.53",170.36,195.25,0.58
2/19/2021 11:57,190.77,182.3,55.58,"3,242.72",50.01,671.46,"4,164.30",170.4,195.44,0.6
2/19/2021 12:07,191.83,183.29,55.2,"3,244.46",50,671.52,"4,165.14",170.39,195.5,0.61
2/19/2021 12:17,193.31,184.99,55.87,"3,245.33",50.03,672.1,"4,165.38",170.4,195.43,0.63
2/19/2021 12:27,188.93,180.49,55.47,"3,242.72",50.01,671.34,"4,161.31",170.39,195.52,0.6
2/19/2021 12:37,188.27,179.83,54.75,"3,246.21",50.01,671.15,"4,161.02",170.39,195.43,0.61
2/19/2021 12:47,187.64,179.14,55.21,"3,242.72",50.02,670.67,"4,160.28",170.38,195.28,0.6
2/19/2021 12:57,188.45,179.9,55.94,"3,242.72",50,670.58,"4,159.60",170.37,195.42,0.58
2/19/2021 13:07,187.85,179.28,55.4,"3,243.59",50.02,670.33,"4,160.19",170.39,195.45,0.62
2/19/2021 13:17,187.69,179.1,55.61,"3,243.59",50.02,669.88,"4,157.86",170.4,195.43,0.63
2/19/2021 13:27,188.49,180.44,55.6,"3,242.72",49.98,669.56,"4,159.54",170.4,195.37,0.64
2/19/2021 13:37,187.27,178.76,55.28,"3,242.72",49.97,669.45,"4,157.47",170.38,195.24,0.59
2/19/2021 13:47,187.21,178.71,55.87,"3,244.46",49.99,669.32,"4,158.45",170.39,195.52,0.61
2/19/2021 13:57,187.94,179.43,55.32,"3,242.72",49.96,669.1,"4,157.75",170.37,195.4,0.57
2/19/2021 14:07,190.16,181.67,55.15,"3,242.72",50,669.57,"4,161.62",170.38,195.45,0.63
2/19/2021 14:17,186.94,178.55,55.16,"3,245.33",50.04,669.59,"4,157.13",170.4,195.55,0.6
2/19/2021 14:27,187.87,179.37,55.36,"3,245.33",49.99,669.17,"4,158.80",170.4,195.59,0.61
2/19/2021 14:37,190.29,181.89,55.67,"3,242.72",50,669.82,"4,162.46",170.35,195.57,0.59
2/19/2021 14:47,190.92,182.19,55.34,"3,243.59",50.05,670.3,"4,163.72",170.4,195.46,0.6
2/19/2021 14:57,189.98,181.15,55.54,"3,242.72",50,670.57,"4,162.91",170.37,195.42,0.62
2/19/2021 15:07,190.66,182.46,54.75,"3,244.46",50,670.55,"4,163.18",170.39,195.16,0.62
2/19/2021 15:17,188.71,180.03,56.09,"3,243.59",50.02,670.4,"4,162.35",170.37,195.57,0.59
2/19/2021 15:27,189.89,181.14,56.24,"3,242.72",49.99,670.44,"4,163.16",170.38,195.17,0.62
2/19/2021 15:37,189.64,181.05,56.06,"3,243.59",49.98,670.54,"4,163.56",170.39,195.59,0.63
2/19/2021 15:47,189.92,181.05,54.86,"3,244.46",50.06,670.45,"4,163.15",170.4,195.52,0.62
2/19/2021 15:57,189.49,180.93,55.23,"3,242.72",49.98,670.63,"4,162.07",170.38,195.56,0.61
2/19/2021 16:07,187.73,179.25,55.34,"3,243.59",50.02,670.43,"4,160.29",170.39,195.48,0.61
2/19/2021 16:17,190.89,182.38,55.04,"3,243.59",49.99,670.5,"4,164.94",170.38,195.36,0.64
2/19/2021 16:27,189.04,180.42,55.35,"3,242.72",50.01,670.59,"4,161.93",170.39,195.43,0.6
2/19/2021 16:37,190.13,181.73,55.13,"3,243.59",50,670.59,"4,164.05",170.36,195.3,0.59
2/19/2021 16:47,189.03,180.46,55.55,"3,243.59",50.01,670.41,"4,160.78",170.39,195.5,0.64
2/19/2021 16:57,190.76,182.11,55.38,"3,242.72",50.03,670.26,"4,162.62",170.38,195.28,0.6
2/19/2021 17:07,189.62,181.03,55.78,"3,242.72",50.01,670.44,"4,163.68",170.39,195.44,0.64
2/19/2021 17:17,190.28,181.23,54.99,"3,243.59",49.98,670.39,"4,163.94",170.38,195.48,0.61
2/19/2021 17:27,192.22,183.37,55.73,"3,243.59",49.99,670.75,"4,163.74",170.37,195.52,0.58
2/19/2021 17:37,195.21,186.44,55,"3,243.59",50.1,672,"4,167.63",170.4,195.47,0.6
2/19/2021 17:47,193.89,185.41,54.68,"3,244.46",50,671.9,"4,167.42",170.36,195.36,0.63
2/19/2021 17:57,194.4,185.87,55.51,"3,243.59",50.02,672.33,"4,168.52",170.38,195.42,0.61
2/19/2021 18:07,195.64,187.14,55.19,"3,243.59",50.02,673.07,"4,171.50",170.38,195.54,0.55
2/19/2021 18:17,195.14,186.53,55.22,"3,242.72",49.99,673.29,"4,170.26",170.4,195.23,0.63
2/19/2021 18:27,198.99,190.43,54.82,"3,243.59",49.99,673.85,"4,175.85",170.39,195.27,0.61
2/19/2021 18:37,198.9,191.07,54.95,"3,242.72",49.98,675.78,"4,175.42",170.4,195.51,0.6
2/19/2021 18:47,194.39,185.99,54.83,"3,245.33",50,674.15,"4,169.84",170.4,195.37,0.64
2/19/2021 18:57,195.79,187.24,55.55,"3,242.72",50.04,674.12,"4,171.33",170.39,195.33,0.6
2/19/2021 19:07,193.75,185.33,55.51,"3,242.72",50.02,674.16,"4,169.11",170.39,195.42,0.63
2/19/2021 19:17,192.96,184.39,55.2,"3,244.46",50.03,673.53,"4,166.93",170.38,195.41,0.64
2/19/2021 19:27,196.53,188.32,55.28,"3,243.59",50.03,673.94,"4,171.93",170.37,195.61,0.66
2/19/2021 19:37,197.92,188.82,54.83,"3,242.72",49.99,674.18,"4,172.65",170.4,195.61,0.61
2/19/2021 19:47,193.63,185.6,54.51,"3,243.59",50.05,673.92,"4,168.31",170.38,195.53,0.66
2/19/2021 19:57,191.7,183.25,55.43,"3,242.72",50,673.32,"4,165.90",170.39,195.46,0.59
2/19/2021 20:07,191.94,183.59,55.22,"3,242.72",50.03,672.72,"4,166.77",170.39,195.46,0.61
2/19/2021 20:17,192.73,184.25,55.44,"3,242.72",50.02,672.31,"4,166.32",170.36,195.41,0.63
2/19/2021 20:27,196.08,187.68,55.08,"3,243.59",50.02,673.18,"4,169.72",170.39,195.62,0.59
2/19/2021 20:37,196.08,187.38,55.25,"3,244.46",50.02,673.36,"4,170.38",170.4,195.25,0.62
2/19/2021 20:47,194.13,185.93,55.25,"3,244.46",49.95,673.53,"4,168.09",170.39,195.41,0.6
2/19/2021 20:57,194.01,185.53,55.03,"3,243.59",49.99,672.76,"4,168.07",170.39,195.61,0.61
2/19/2021 21:07,191.75,183.61,54.64,"3,244.46",50.01,672.66,"4,165.46",170.35,195.55,0.64
2/19/2021 21:17,194.43,186.04,55.55,"3,242.72",49.97,672.85,"4,169.59",170.39,195.35,0.59
2/19/2021 21:27,194.69,186.06,54.83,"3,243.59",50.03,673.08,"4,171.23",170.38,195.41,0.6
2/19/2021 21:37,193.75,186.28,55.48,"3,243.59",50.02,673.09,"4,167.47",170.38,195.46,0.62
2/19/2021 21:47,192.69,184.23,55.04,"3,242.72",49.96,672.59,"4,165.93",170.35,195.42,0.66
2/19/2021 21:57,199.28,191.02,54.33,"3,242.72",50,673.64,"4,171.86",170.38,195.7,0.63
2/19/2021 22:07,188.31,179.76,55.66,"3,242.72",50.04,672.62,"4,161.12",170.4,195.64,0.63
2/19/2021 22:17,192.71,184.2,55.09,"3,242.72",49.98,672.33,"4,166.09",170.4,195.77,0.59
2/19/2021 22:27,193.05,184.46,55.11,"3,245.33",49.99,672.33,"4,166.05",170.38,195.32,0.61
2/19/2021 22:37,191.25,182.96,54.62,"3,243.59",49.98,672.02,"4,166.11",170.36,195.37,0.62
2/19/2021 22:47,192.56,184.19,55.22,"3,243.59",50,672.12,"4,166.20",170.38,195.5,0.62
2/19/2021 22:57,191.67,183.7,55.32,"3,242.72",49.97,671.82,"4,165.14",170.4,195.36,0.59
2/19/2021 23:07,193.43,184.7,54.95,"3,243.59",49.97,671.73,"4,165.55",170.38,195.4,0.58
2/19/2021 23:17,192.79,184.11,55.16,"3,242.72",50,671.82,"4,165.73",170.4,195.31,0.61
2/19/2021 23:27,195.86,187.2,55.54,"3,242.72",50,672.59,"4,170.99",170.39,195.26,0.64
2/19/2021 23:37,199.48,190.95,54.72,"3,242.72",49.99,674,"4,174.76",170.4,195.43,0.6
2/19/2021 23:47,197.23,189.15,54.53,"3,245.33",49.97,673.76,"4,173.43",170.37,195.57,0.62
2/19/2021 23:57,194.91,186.57,54.84,"3,245.33",49.98,673.56,"4,169.74",170.36,195.37,0.64
2/20/2021 0:07,197.37,188.91,54.95,"3,243.59",50,674.09,"4,173.14",170.39,195.52,0.59
2/20/2021 0:17,195.17,187,55.11,"3,246.21",50.07,674.65,"4,170.88",170.37,195.25,0.63
2/20/2021 0:27,192.46,184.19,54.36,"3,243.59",49.98,673.42,"4,166.35",170.39,195.42,0.63
2/20/2021 0:37,192.96,184.71,54.83,"3,243.59",50.01,672.95,"4,167.89",170.39,195.48,0.61
2/20/2021 0:47,191.26,182.92,54.61,"3,242.72",50.04,672.57,"4,165.82",170.35,195.39,0.64
2/20/2021 0:57,191.2,182.42,55.4,"3,243.59",49.97,672.18,"4,164.63",170.39,195.42,0.62
2/20/2021 1:07,192.39,183.58,54.98,"3,243.59",49.99,672.05,"4,164.92",170.38,195.4,0.65
2/20/2021 1:17,193.53,185.22,54.41,"3,243.59",49.97,672.62,"4,167.79",170.38,195.37,0.62
2/20/2021 1:27,195,186.5,54.81,"3,244.46",50.04,672.7,"4,167.53",170.37,195.22,0.59
2/20/2021 1:37,193.71,185.88,54.37,"3,242.72",50.05,672.56,"4,166.77",170.39,195.37,0.62
2/20/2021 1:47,191.63,183.32,54.67,"3,242.72",50,671.98,"4,163.81",170.36,195.35,0.62
2/20/2021 1:57,191.64,183.24,54.93,"3,242.72",50.02,671.56,"4,165.74",170.39,195.61,0.66
2/20/2021 2:07,189.13,180.63,54.56,"3,243.59",49.99,671.42,"4,161.59",170.4,195.12,0.66
2/20/2021 2:17,194.13,185.61,54.73,"3,246.21",50.03,671.65,"4,167.75",170.38,195.38,0.61
2/20/2021 2:27,194.54,186.23,55.19,"3,243.59",49.98,672.44,"4,167.74",170.37,195.14,0.61
2/20/2021 2:37,199.24,190.85,54.42,"3,244.46",50.05,672.71,"4,173.04",170.4,195.35,0.62
2/20/2021 2:47,195.53,187,54.43,"3,242.72",50.02,673.55,"4,169.97",170.39,195.38,0.62
2/20/2021 2:57,194.04,185.87,54.83,"3,243.59",50.04,673.3,"4,168.39",170.39,195.46,0.59
2/20/2021 3:07,195.83,187.47,54.47,"3,244.46",50.04,673.44,"4,169.83",170.38,195.5,0.64
2/20/2021 3:17,193.59,185.67,54.97,"3,242.72",50.05,673.64,"4,168.42",170.39,195.42,0.64
2/20/2021 3:27,194.14,185.33,54.89,"3,243.59",49.99,672.97,"4,168.44",170.38,195.42,0.62
2/20/2021 3:37,195.88,187.41,55.05,"3,242.72",49.96,673.92,"4,171.67",170.38,195.64,0.63
2/20/2021 3:47,193.56,184.95,54.53,"3,243.59",50.03,673.19,"4,168.21",170.37,195.21,0.6
2/20/2021 3:57,193.08,184.65,54.65,"3,243.59",49.96,673.15,"4,168.06",170.39,195.39,0.62
2/20/2021 4:07,193.33,184.87,54.83,"3,243.59",50.03,672.71,"4,168.93",170.37,195.29,0.6
2/20/2021 4:17,195.02,186.58,55,"3,244.46",50.01,673.28,"4,169.59",170.4,195.32,0.63
2/20/2021 4:27,192.58,184.2,54.64,"3,244.46",49.99,672.99,"4,167.70",170.36,195.57,0.63
2/20/2021 4:37,193.85,185.23,54.59,"3,242.72",50.04,672.68,"4,166.88",170.4,195.58,0.61
2/20/2021 4:47,195.04,186.73,54.73,"3,245.33",50.01,672.84,"4,169.43",170.39,195.3,0.6
2/20/2021 4:57,193.75,185.19,55.05,"3,242.72",50.03,672.73,"4,166.38",170.37,195.61,0.62
2/20/2021 5:07,197.88,189.7,54.49,"3,243.59",50.04,673.97,"4,172.82",170.36,195.44,0.59
2/20/2021 5:17,196.28,187.86,54.9,"3,244.46",50,673.69,"4,169.77",170.38,195.47,0.6
2/20/2021 5:27,196.22,188.17,54.67,"3,244.46",49.99,674.08,"4,172.24",170.4,195.54,0.61
2/20/2021 5:37,192.58,184.79,54.1,"3,246.21",49.97,673.24,"4,168.38",170.38,195.45,0.59
2/20/2021 5:47,190.49,182.1,55.29,"3,242.72",50.02,672.56,"4,164.54",170.39,195.19,0.63
2/20/2021 5:57,191.96,183.57,54.73,"3,243.59",50.01,672.37,"4,166.14",170.38,195.43,0.65
2/20/2021 6:07,197.7,189.28,55.06,"3,242.72",50.01,673.32,"4,171.57",170.38,195.26,0.63
2/20/2021 6:17,196.31,188.02,54.58,"3,244.46",49.97,673.79,"4,171.39",170.39,195.24,0.6
2/20/2021 6:27,194.72,186.51,55.54,"3,244.46",50.05,673.55,"4,167.86",170.39,195.29,0.59
2/20/2021 6:37,192.16,183.84,55.11,"3,242.72",49.98,672.65,"4,166.46",170.37,195.45,0.62
2/20/2021 6:47,191.08,182.52,54.64,"3,242.72",50,672.32,"4,164.15",170.37,195.63,0.63
2/20/2021 6:57,192.41,184.14,54.54,"3,244.46",49.96,672.41,"4,166.99",170.37,195.62,0.6
2/20/2021 7:07,191.73,183.01,54.51,"3,242.72",50.01,671.86,"4,164.59",170.39,195.31,0.65
2/20/2021 7:17,197.93,189.15,54.88,"3,242.72",49.99,672.78,"4,171.88",170.38,195.23,0.63
2/20/2021 7:27,193.71,185.67,54.98,"3,244.46",50.03,673.14,"4,166.48",170.36,195.36,0.63
2/20/2021 7:37,194.08,185.8,55.14,"3,243.59",49.97,672.46,"4,168.38",170.39,195.25,0.67
2/20/2021 7:47,193.62,185.16,55.38,"3,242.72",50.02,672.56,"4,168.55",170.39,195.52,0.62
2/20/2021 7:57,197.07,188.53,55.48,"3,242.72",50.01,672.77,"4,169.66",170.38,195.3,0.61
2/20/2021 8:07,195.03,186.57,54.89,"3,243.59",50,673.78,"4,171.41",170.4,195.52,0.6
2/20/2021 8:17,195.87,187.54,56.07,"3,242.72",49.98,673.88,"4,170.99",170.39,195.52,0.63
2/20/2021 8:27,196.24,187.55,55.36,"3,243.59",50.04,673.66,"4,171.88",170.39,195.33,0.6
2/20/2021 8:37,194.67,186.39,55.53,"3,243.59",49.95,673.88,"4,170.26",170.36,195.35,0.59
2/20/2021 8:47,191.49,182.97,55.12,"3,244.46",49.96,673.24,"4,165.67",170.39,195.32,0.65
2/20/2021 8:57,191.55,183.07,55.53,"3,242.72",50.02,672.77,"4,164.58",170.38,195.15,0.64
2/20/2021 9:07,189.7,181.14,55.39,"3,242.72",50.04,672.11,"4,162.54",170.37,195.38,0.59
2/20/2021 9:17,188.89,180.42,54.98,"3,244.46",49.95,671.64,"4,162.39",170.37,195.51,0.63
2/20/2021 9:27,189.46,181.09,55.16,"3,243.59",49.97,671.15,"4,161.44",170.39,195.42,0.65
2/20/2021 9:37,187.79,179.04,55.4,"3,245.33",50,670.42,"4,158.51",170.4,195.54,0.62
2/20/2021 9:47,188.54,179.98,55.23,"3,242.72",50.05,669.81,"4,157.99",170.36,195.47,0.64
2/20/2021 9:57,188.28,179.77,55.43,"3,242.72",50,669.35,"4,157.90",170.39,195.41,0.66
2/20/2021 10:07,187.87,179.31,55.56,"3,243.59",50.05,669.2,"4,158.16",170.39,195.4,0.61
2/20/2021 10:17,189.49,180.98,55.24,"3,243.59",49.97,669.08,"4,157.90",170.38,195.28,0.64
2/20/2021 10:27,189.66,181.25,55.62,"3,245.33",49.94,669.4,"4,161.55",170.39,195.43,0.62
2/20/2021 10:37,187.46,178.92,55.62,"3,243.59",49.99,668.86,"4,157.96",170.36,195.46,0.64
2/20/2021 10:47,188.6,180.07,55.19,"3,244.46",49.99,669.15,"4,160.49",170.37,195.42,0.61
2/20/2021 10:57,188.57,180.22,55.7,"3,242.72",49.97,669.2,"4,159.73",170.34,195.53,0.61
2/20/2021 11:07,189.52,180.88,54.99,"3,245.33",50,669.26,"4,162.09",170.4,195.48,0.64
2/20/2021 11:17,189.32,180.76,54.97,"3,245.33",49.98,669.69,"4,159.87",170.35,195.32,0.63
2/20/2021 11:27,188.96,180.39,56.08,"3,242.72",49.99,669.66,"4,162.09",170.4,195.5,0.62
2/20/2021 11:37,189.15,180.64,56.02,"3,243.59",50.01,669.9,"4,162.29",170.36,195.56,0.64
2/20/2021 11:47,189.15,180.6,55.37,"3,243.59",49.98,669.9,"4,162.37",170.39,195.56,0.69
2/20/2021 11:57,188.84,180.4,55.3,"3,243.59",50.02,669.86,"4,161.78",170.39,195.51,0.66
2/20/2021 12:07,189.51,180.96,55.44,"3,242.72",49.98,669.99,"4,161.06",170.4,195.63,0.63
2/20/2021 12:17,187.47,178.86,55.81,"3,244.46",49.99,669.71,"4,160.09",170.39,195.13,0.58
2/20/2021 12:27,188.94,180.57,55.05,"3,242.72",49.99,669.98,"4,161.82",170.4,195.26,0.65
2/20/2021 12:37,188.72,180.23,55.82,"3,242.72",50.01,669.77,"4,162.13",170.39,195.26,0.62
2/20/2021 12:47,188.34,179.65,55.84,"3,243.59",50.02,669.68,"4,161.80",170.4,195.48,0.65
2/20/2021 12:57,187.5,179.04,55.46,"3,242.72",50.02,669.37,"4,159.77",170.39,195.42,0.6
2/20/2021 13:07,187.34,178.87,55.93,"3,243.59",50.01,669.16,"4,158.62",170.38,195.41,0.63
2/20/2021 13:17,186.52,178,55.2,"3,243.59",50.02,668.79,"4,158.00",170.39,195.33,0.59
2/20/2021 13:27,186.72,178.03,55.86,"3,243.59",50.07,668.56,"4,157.34",170.4,195.22,0.63
2/20/2021 13:37,186.62,177.95,55.31,"3,244.46",49.99,668.42,"4,157.19",170.39,195.29,0.63
2/20/2021 13:47,186.14,177.56,55.38,"3,244.46",49.94,668.04,"4,157.41",170.38,195.34,0.6
2/20/2021 13:57,185.43,176.82,55.67,"3,242.72",50.01,667.82,"4,154.58",170.37,195.53,0.6
2/20/2021 14:07,185.65,177.05,55.77,"3,242.72",49.99,667.66,"4,157.63",170.4,195.5,0.65
2/20/2021 14:17,185.73,177.08,56.52,"3,244.46",50.01,667.46,"4,155.62",170.39,195.22,0.64
2/20/2021 14:27,185.55,177.03,55.31,"3,243.59",50.07,667.54,"4,155.16",170.39,195.46,0.63
2/20/2021 14:37,186.44,177.84,55.59,"3,242.72",49.97,667.53,"4,157.19",170.39,195.44,0.63
