Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION
2/19/2021 2:48,192.87,190.99,71.34,"3,394.90",50.01,"1,527.33","4,011.25",182.5,203.27,0.14
2/19/2021 2:58,192.8,191.04,71.22,"3,396.60",50,"1,527.48","4,011.32",182.5,203.1,0.14
2/19/2021 3:08,192.91,191.17,71.5,"3,394.05",50,"1,527.46","4,011.69",182.51,203.03,0.13
2/19/2021 3:18,193,191.11,71.07,"3,392.35",50,"1,527.57","4,011.37",182.5,203.24,0.13
2/19/2021 3:28,193.59,191.17,71.34,"3,394.90",50,"1,527.43","4,011.28",182.49,203.11,0.13
2/19/2021 3:38,194.2,191.01,71.62,"3,394.90",49.99,"1,527.25","4,011.13",182.49,203.12,0.12
2/19/2021 3:48,194.22,191.13,71.18,"3,397.45",49.99,"1,527.22","4,011.36",182.5,203.19,0.13
2/19/2021 3:58,194.11,190.99,71.2,"3,394.90",49.99,"1,527.44","4,011.30",182.51,203.06,0.13
2/19/2021 4:08,193.84,190.88,71.54,"3,394.90",50,"1,527.63","4,011.50",182.5,203.22,0.13
2/19/2021 4:18,193.41,190.73,71.5,"3,397.45",50,"1,527.29","4,011.18",182.51,203.11,0.13
2/19/2021 4:28,193.17,190.85,71.35,"3,397.45",50.02,"1,527.35","4,011.33",182.5,203.19,0.13
2/19/2021 4:38,193.05,190.79,71.47,"3,395.75",49.99,"1,527.78","4,011.47",182.5,203.19,0.14
2/19/2021 4:48,192.87,190.85,71.27,"3,391.50",50.02,"1,527.35","4,011.24",182.49,203.05,0.13
2/19/2021 4:58,192.78,190.99,71.32,"3,395.75",50,"1,527.70","4,011.39",182.48,203.1,0.14
2/19/2021 5:08,192.62,190.93,71.4,"3,394.05",50,"1,527.46","4,011.22",182.49,202.94,0.13
2/19/2021 5:18,192.64,190.9,71.4,"3,396.60",49.99,"1,527.28","4,011.15",182.52,203.15,0.13
2/19/2021 5:28,192.9,190.96,71.11,"3,395.75",50,"1,527.24","4,011.39",182.51,203.04,0.14
2/19/2021 5:38,193.07,191.2,71.38,"3,395.75",49.99,"1,527.89","4,011.37",182.5,203.19,0.13
2/19/2021 5:48,193.26,191.03,71.14,"3,394.90",50,"1,527.34","4,011.53",182.5,203.09,0.14
2/19/2021 5:58,193.67,191.06,71.22,"3,394.90",50,"1,527.52","4,011.69",182.52,203.17,0.13
2/19/2021 6:08,193.76,191.1,71.22,"3,393.20",50.02,"1,527.22","4,011.41",182.51,203.06,0.13
2/19/2021 6:18,193.82,191.11,71.44,"3,394.90",50,"1,527.36","4,011.55",182.51,203.14,0.13
2/19/2021 6:28,193.88,191,71.31,"3,393.20",50.01,"1,527.50","4,011.29",182.49,203.27,0.13
2/19/2021 6:38,194.18,191.16,71.42,"3,394.05",49.99,"1,527.70","4,011.00",182.49,203.07,0.13
2/19/2021 6:48,194.95,191.46,71.38,"3,398.30",50,"1,527.39","4,011.30",182.5,203.04,0.13
2/19/2021 6:58,196.18,191.43,71.2,"3,393.20",50.01,"1,527.35","4,011.37",182.49,203.17,0.13
2/19/2021 7:08,197.97,191.46,71.03,"3,394.05",50,"1,527.59","4,011.60",182.5,203.15,0.15
2/19/2021 7:18,200.36,191.66,71.4,"3,394.05",50,"1,527.61","4,012.00",182.51,203.34,0.13
2/19/2021 7:28,202.83,191.5,71.21,"3,395.75",50,"1,527.40","4,011.85",182.48,203.11,0.14
2/19/2021 7:38,205.13,191.6,71.48,"3,392.35",49.98,"1,527.22","4,012.00",182.51,203.2,0.13
2/19/2021 7:48,207.41,191.37,71.43,"3,394.05",50.01,"1,527.18","4,011.37",182.51,203.16,0.14
2/19/2021 7:58,210.07,191.51,71.29,"3,394.90",50.01,"1,527.66","4,012.00",182.51,203.15,0.13
2/19/2021 8:08,212.91,191.67,71.34,"3,398.30",49.98,"1,527.52","4,012.44",182.52,203.16,0.14
2/19/2021 8:18,215.14,191.64,71.16,"3,392.35",50.01,"1,527.31","4,012.26",182.48,203.23,0.13
2/19/2021 8:28,217.04,191.79,71.44,"3,395.75",50,"1,527.39","4,011.79",182.51,203.21,0.14
2/19/2021 8:38,219.09,191.76,71.42,"3,394.90",50.02,"1,527.64","4,012.20",182.49,203.2,0.13
2/19/2021 8:48,220.79,191.71,71.41,"3,393.20",50.01,"1,527.67","4,011.80",182.51,202.89,0.14
2/19/2021 8:58,223.26,191.83,71.6,"3,392.35",50.01,"1,527.64","4,012.57",182.49,203,0.13
2/19/2021 9:08,225.43,192.14,71.35,"3,394.90",50,"1,527.61","4,012.91",182.51,203.26,0.14
2/19/2021 9:18,227.05,192.28,71.4,"3,394.90",49.99,"1,527.60","4,012.74",182.51,203,0.14
2/19/2021 9:28,230.63,192.69,71.27,"3,394.05",50,"1,527.62","4,012.86",182.51,203.08,0.12
2/19/2021 9:38,235.1,192.98,71.43,"3,394.05",50.01,"1,527.32","4,013.32",182.5,203.26,0.13
2/19/2021 9:48,235.02,192.93,71.41,"3,394.05",50.02,"1,527.82","4,013.30",182.5,203.27,0.13
2/19/2021 9:58,234.23,192.7,71.12,"3,394.90",50,"1,527.82","4,013.32",182.5,203.08,0.13
2/19/2021 10:08,235.14,192.53,71.17,"3,399.15",50.03,"1,527.67","4,013.40",182.48,203.17,0.13
2/19/2021 10:18,234.9,192.66,71.43,"3,394.90",50,"1,527.94","4,013.47",182.49,203.04,0.13
2/19/2021 10:28,234.98,192.83,71.25,"3,395.75",50,"1,527.88","4,013.31",182.5,203.06,0.13
2/19/2021 10:38,236.38,193,71.2,"3,394.90",50.02,"1,527.74","4,013.50",182.5,203.16,0.13
2/19/2021 10:48,236.52,193.42,71.48,"3,396.60",50,"1,527.44","4,013.89",182.51,203.1,0.13
2/19/2021 10:58,237.33,193.43,71.23,"3,395.75",50,"1,527.83","4,014.41",182.49,203.27,0.13
2/19/2021 11:08,237.78,193.35,71.21,"3,394.90",50,"1,527.68","4,013.95",182.49,203.05,0.13
2/19/2021 11:18,237.69,193.3,71.35,"3,396.60",50,"1,527.87","4,013.76",182.49,203.14,0.14
2/19/2021 11:28,236.24,193.26,71.27,"3,393.20",50,"1,527.76","4,013.81",182.49,203.13,0.13
2/19/2021 11:38,235.07,193.46,71.15,"3,397.45",50.01,"1,527.89","4,014.30",182.5,203.24,0.13
2/19/2021 11:48,234.36,193.42,71.42,"3,396.60",50,"1,527.87","4,014.20",182.49,203.18,0.14
2/19/2021 11:58,233.46,193.48,71.28,"3,394.90",49.98,"1,527.77","4,014.18",182.48,203.19,0.13
2/19/2021 12:08,232.8,193.41,71.43,"3,396.60",50,"1,528.08","4,014.25",182.49,203.23,0.13
2/19/2021 12:18,231.53,193.41,71.35,"3,395.75",50,"1,527.92","4,014.23",182.48,203.13,0.13
2/19/2021 12:28,230.97,193.37,71.27,"3,392.35",50.01,"1,527.78","4,014.12",182.51,203.17,0.14
2/19/2021 12:38,230.37,193.48,71.32,"3,393.20",49.99,"1,527.81","4,014.29",182.5,202.88,0.13
2/19/2021 12:48,229.87,193.95,71.21,"3,394.90",50,"1,527.90","4,014.40",182.5,203.1,0.13
2/19/2021 12:58,229.37,193.8,71.11,"3,393.20",50,"1,527.90","4,014.29",182.51,203.14,0.13
2/19/2021 13:08,228.93,193.66,71.34,"3,394.90",50,"1,527.87","4,014.65",182.48,203.04,0.13
2/19/2021 13:18,228.47,193.4,71.23,"3,394.05",50,"1,527.81","4,014.50",182.5,203.14,0.13
2/19/2021 13:28,228.51,193.31,71.07,"3,394.90",50,"1,527.99","4,014.05",182.48,203.06,0.13
2/19/2021 13:38,228.52,193.25,71.35,"3,394.90",50,"1,527.79","4,014.06",182.49,203.22,0.13
2/19/2021 13:48,228.8,193.45,71.29,"3,395.75",50,"1,527.82","4,014.28",182.5,203.17,0.13
2/19/2021 13:58,228.91,193.43,71.28,"3,394.05",49.99,"1,527.70","4,013.90",182.52,203.05,0.14
2/19/2021 14:08,229.11,193.28,71.37,"3,394.05",50.01,"1,527.89","4,013.96",182.5,202.88,0.14
2/19/2021 14:18,230.14,193.51,71.15,"3,396.60",50.01,"1,527.71","4,014.18",182.49,203.07,0.13
2/19/2021 14:28,230.73,193.47,71.27,"3,394.90",49.99,"1,527.83","4,014.00",182.51,203.24,0.13
2/19/2021 14:38,230.92,193.28,71.36,"3,394.05",50.01,"1,527.68","4,014.26",182.49,203.12,0.13
2/19/2021 14:48,231.52,193.28,71.09,"3,395.75",50,"1,527.77","4,014.16",182.49,203.08,0.13
2/19/2021 14:58,231.74,193.13,71.32,"3,393.20",50.01,"1,527.69","4,013.86",182.5,203.24,0.14
2/19/2021 15:08,233.33,193.41,71.15,"3,394.05",50.01,"1,528.00","4,014.05",182.5,203.08,0.13
2/19/2021 15:18,234.03,193.13,71.18,"3,399.15",50.02,"1,527.98","4,013.84",182.49,203.23,0.13
2/19/2021 15:28,234.55,193.23,71.22,"3,394.90",50.01,"1,527.72","4,013.78",182.5,203.07,0.13
2/19/2021 15:38,234.56,193.06,71.15,"3,394.05",50,"1,527.90","4,013.77",182.51,203.26,0.13
2/19/2021 15:48,235.73,192.88,71.23,"3,393.20",50.01,"1,528.11","4,013.56",182.5,203.32,0.14
2/19/2021 15:58,235.36,192.75,71.37,"3,394.05",50.01,"1,527.64","4,013.55",182.51,203.09,0.13
2/19/2021 16:08,234.47,192.62,71.16,"3,397.45",50,"1,527.82","4,013.37",182.51,203.14,0.13
2/19/2021 16:18,234.19,192.6,71.04,"3,394.90",50.01,"1,527.60","4,013.56",182.5,203.1,0.13
2/19/2021 16:28,233.52,192.51,71.15,"3,394.90",50,"1,527.75","4,013.63",182.5,203.09,0.13
2/19/2021 16:38,231.44,192.35,70.97,"3,393.20",50,"1,527.62","4,013.10",182.51,203.01,0.13
2/19/2021 16:48,229.64,192.08,71.17,"3,395.75",50.01,"1,527.51","4,013.15",182.51,203.2,0.13
2/19/2021 16:58,228.15,191.94,71.3,"3,394.90",50,"1,527.83","4,013.12",182.49,203.21,0.13
2/19/2021 17:08,226.74,191.75,71.29,"3,398.30",50,"1,527.73","4,012.96",182.51,203.14,0.13
2/19/2021 17:18,225.32,191.96,71.37,"3,397.45",50,"1,527.67","4,012.98",182.51,203.22,0.14
2/19/2021 17:28,223.65,191.65,71.54,"3,394.05",50,"1,527.61","4,012.97",182.51,203.22,0.14
2/19/2021 17:38,222.23,191.73,71.18,"3,394.05",50.01,"1,527.78","4,012.88",182.49,203.15,0.13
2/19/2021 17:48,220.88,191.83,71.21,"3,395.75",50,"1,527.42","4,013.10",182.51,203.22,0.13
2/19/2021 17:58,219.63,191.78,71.18,"3,394.05",50.02,"1,527.83","4,012.65",182.5,203.06,0.14
2/19/2021 18:08,218.38,191.86,71.29,"3,393.20",50.02,"1,527.83","4,013.19",182.49,203.2,0.13
2/19/2021 18:18,217.3,192.12,71.41,"3,398.30",50,"1,527.92","4,012.97",182.49,203,0.13
2/19/2021 18:28,216.31,191.91,71.21,"3,394.90",50,"1,527.96","4,012.87",182.49,203.24,0.13
2/19/2021 18:38,215.58,191.68,71.11,"3,395.75",50,"1,527.87","4,012.64",182.51,203.2,0.14
2/19/2021 18:48,214.69,191.52,71.32,"3,395.75",50,"1,527.69","4,012.38",182.51,203.05,0.13
2/19/2021 18:58,213.71,191.64,71.43,"3,394.90",50,"1,527.55","4,012.81",182.51,203.17,0.13
2/19/2021 19:08,212.8,191.72,71.03,"3,395.75",50.02,"1,527.85","4,012.81",182.51,203.16,0.14
2/19/2021 19:18,211.78,191.63,71.18,"3,395.75",50,"1,527.61","4,013.01",182.49,202.97,0.13
2/19/2021 19:28,211.01,191.46,71.48,"3,392.35",49.97,"1,527.89","4,012.40",182.5,203.03,0.14
2/19/2021 19:38,210.21,191.28,71.51,"3,397.45",50.01,"1,527.87","4,012.31",182.5,202.97,0.13
2/19/2021 19:48,209.52,191.32,71.42,"3,396.60",50.01,"1,527.89","4,012.75",182.5,203.19,0.14
2/19/2021 19:58,209.17,191.4,71.51,"3,393.20",50,"1,527.50","4,012.15",182.5,203.11,0.13
2/19/2021 20:08,208.89,191.43,71.52,"3,394.90",50.02,"1,527.44","4,012.29",182.5,203.11,0.13
2/19/2021 20:18,208.57,191.31,71.24,"3,394.05",50.04,"1,527.60","4,012.10",182.49,203.12,0.15
2/19/2021 20:28,208.8,191.65,71.38,"3,394.90",50.02,"1,527.66","4,012.37",182.5,203.19,0.13
2/19/2021 20:38,208.88,191.58,71.47,"3,396.60",50.03,"1,527.58","4,012.06",182.49,203.08,0.13
2/19/2021 20:48,208.28,191.19,71.32,"3,396.60",50.01,"1,527.79","4,011.85",182.52,203.37,0.13
2/19/2021 20:58,207.71,191.16,71.38,"3,395.75",50,"1,527.85","4,011.96",182.51,203.06,0.13
2/19/2021 21:08,207.37,191.56,71.3,"3,394.90",50,"1,527.73","4,012.18",182.51,203.07,0.13
2/19/2021 21:18,207.17,191.37,71.04,"3,393.20",50.01,"1,527.47","4,012.40",182.5,203,0.14
2/19/2021 21:28,207.05,191.28,71.31,"3,396.60",50.02,"1,527.78","4,011.92",182.5,202.99,0.14
2/19/2021 21:38,206.63,191.77,71.1,"3,393.20",50,"1,527.78","4,013.02",182.48,203.13,0.13
2/19/2021 21:48,206.48,191.58,71.57,"3,398.30",50.01,"1,527.37","4,012.16",182.48,203.2,0.13
2/19/2021 21:58,206.44,191.52,71.27,"3,395.75",49.99,"1,527.57","4,012.13",182.49,203.2,0.13
2/19/2021 22:08,206.39,191.59,71.24,"3,394.90",50.02,"1,527.60","4,012.85",182.5,203.04,0.13
2/19/2021 22:18,206.18,191.53,71.47,"3,394.90",50,"1,527.78","4,012.27",182.52,203.18,0.13
2/19/2021 22:28,206.16,191.57,71.18,"3,394.05",49.98,"1,527.71","4,012.60",182.49,202.97,0.13
2/19/2021 22:38,206.27,191.67,71.48,"3,397.45",50.01,"1,527.62","4,012.28",182.51,203.08,0.13
2/19/2021 22:48,205.72,191.78,71.42,"3,393.20",50,"1,527.50","4,012.36",182.5,203.24,0.13
2/19/2021 22:58,204.81,191.68,71.23,"3,394.05",49.98,"1,527.49","4,012.24",182.51,203.03,0.14
2/19/2021 23:08,204.17,191.42,71.32,"3,394.05",49.99,"1,527.60","4,011.99",182.51,203.14,0.14
2/19/2021 23:18,203.91,191.65,71.14,"3,398.30",50,"1,527.74","4,012.03",182.51,203.24,0.13
2/19/2021 23:28,203.51,191.42,70.95,"3,392.35",49.98,"1,527.74","4,012.38",182.49,203.06,0.13
2/19/2021 23:38,202.44,191.37,71.17,"3,394.90",50,"1,527.33","4,012.64",182.5,203.24,0.13
2/19/2021 23:48,201.4,191.31,71.44,"3,394.90",50,"1,527.79","4,012.69",182.49,202.96,0.13
2/19/2021 23:58,200.95,191.52,71.25,"3,393.20",50,"1,527.56","4,012.67",182.48,203.19,0.13
2/20/2021 0:08,200.83,191.25,71.37,"3,394.05",50.01,"1,527.52","4,012.48",182.49,203.05,0.13
2/20/2021 0:18,200.91,191.41,71.38,"3,392.35",50,"1,527.67","4,012.66",182.51,203.02,0.13
2/20/2021 0:28,200.84,191.42,71.3,"3,394.05",49.99,"1,527.96","4,012.25",182.52,203.21,0.13
2/20/2021 0:38,200.76,191.28,71.54,"3,394.90",50,"1,528.03","4,012.23",182.51,203.36,0.14
2/20/2021 0:48,201.04,191.34,71.22,"3,395.75",50.02,"1,527.77","4,012.43",182.51,203.09,0.13
2/20/2021 0:58,200.88,191.51,71.37,"3,394.05",50,"1,527.60","4,012.18",182.52,203.16,0.13
2/20/2021 1:08,200.48,191.73,71.51,"3,396.60",49.99,"1,527.81","4,012.39",182.5,203.18,0.13
2/20/2021 1:18,199.85,191.78,71.32,"3,394.05",50.02,"1,527.67","4,012.46",182.51,203.26,0.13
2/20/2021 1:28,199.24,191.48,71.32,"3,393.20",50,"1,527.52","4,012.07",182.5,203.16,0.14
2/20/2021 1:38,198.72,191.34,71.5,"3,394.90",50,"1,527.73","4,012.08",182.5,203.09,0.13
2/20/2021 1:48,198.32,191.51,71.43,"3,393.20",50.02,"1,527.55","4,011.89",182.49,203.16,0.14
2/20/2021 1:58,198.04,191.51,71.25,"3,394.05",50.02,"1,527.45","4,012.03",182.52,203.12,0.14
2/20/2021 2:08,197.86,191.52,71.47,"3,394.90",49.99,"1,527.68","4,012.08",182.51,203.09,0.14
2/20/2021 2:18,197.72,191.57,71.34,"3,394.90",50,"1,527.74","4,012.11",182.51,203.13,0.13
2/20/2021 2:28,197.7,191.82,71.43,"3,393.20",50,"1,527.76","4,012.42",182.51,203.15,0.13
2/20/2021 2:38,197.56,191.66,71,"3,394.90",50,"1,527.86","4,012.34",182.5,203.19,0.13
2/20/2021 2:48,197.33,191.56,71.28,"3,393.20",49.99,"1,527.63","4,011.92",182.49,202.91,0.13
2/20/2021 2:58,197.26,191.53,71.18,"3,394.90",50.01,"1,527.71","4,012.19",182.5,203.02,0.13
2/20/2021 3:08,197.28,191.68,71.34,"3,395.75",50,"1,527.96","4,012.29",182.5,203.11,0.13
2/20/2021 3:18,197.46,191.61,71.45,"3,392.35",50.01,"1,527.72","4,012.21",182.5,203.03,0.13
2/20/2021 3:28,197.6,191.62,71.27,"3,395.75",50,"1,527.59","4,012.11",182.51,203.18,0.13
2/20/2021 3:38,197.72,191.6,71.54,"3,393.20",50.03,"1,527.71","4,012.04",182.51,203.03,0.13
2/20/2021 3:48,198.59,191.83,71.27,"3,394.05",50,"1,527.47","4,012.68",182.5,203.02,0.14
2/20/2021 3:58,199.63,191.56,71.23,"3,392.35",50.02,"1,527.59","4,012.52",182.49,203.11,0.13
2/20/2021 4:08,199.12,191.37,71.24,"3,394.05",50,"1,527.81","4,012.19",182.5,203.14,0.14
2/20/2021 4:18,198.19,191.51,71.25,"3,398.30",49.98,"1,527.81","4,012.13",182.5,203.16,0.13
2/20/2021 4:28,197.35,191.49,71.3,"3,396.60",49.99,"1,527.67","4,011.83",182.51,203.24,0.14
2/20/2021 4:38,196.63,191.33,71.2,"3,397.45",50,"1,527.55","4,012.29",182.52,203.25,0.14
2/20/2021 4:48,196.3,191.45,71.38,"3,392.35",50.01,"1,527.54","4,011.70",182.5,202.91,0.13
2/20/2021 4:58,196.19,191.59,71.4,"3,394.05",50.02,"1,527.73","4,012.21",182.51,203.16,0.13
2/20/2021 5:08,196.26,191.62,71.31,"3,396.60",50.02,"1,527.68","4,012.71",182.5,203.17,0.13
2/20/2021 5:18,196,191.41,71.37,"3,394.90",50.02,"1,527.66","4,012.31",182.49,203.04,0.13
2/20/2021 5:28,195.92,191.4,71.27,"3,395.75",50.04,"1,527.70","4,012.32",182.49,203.15,0.14
2/20/2021 5:38,195.57,191.34,71.32,"3,394.05",50.01,"1,527.58","4,011.95",182.5,203.28,0.13
2/20/2021 5:48,195.22,191.26,71.34,"3,394.05",50.01,"1,527.57","4,012.02",182.51,203.13,0.13
2/20/2021 5:58,195.01,191.25,71.35,"3,394.05",50.01,"1,527.79","4,011.92",182.51,203.02,0.13
2/20/2021 6:08,194.93,191.52,71.44,"3,394.05",50,"1,527.60","4,011.59",182.51,203.2,0.14
2/20/2021 6:18,194.66,191.28,71.42,"3,397.45",50.03,"1,527.79","4,012.27",182.53,203.12,0.13
2/20/2021 6:28,194.8,191.3,71.29,"3,393.20",50,"1,527.74","4,011.91",182.51,203.14,0.13
2/20/2021 6:38,195.12,191.61,71.14,"3,394.90",50.02,"1,527.59","4,011.98",182.51,203.14,0.13
2/20/2021 6:48,195.67,191.59,71.5,"3,393.20",50,"1,527.62","4,011.82",182.51,203.29,0.14
2/20/2021 6:58,196.89,191.77,71.45,"3,394.90",50,"1,527.94","4,012.15",182.5,203.1,0.13
2/20/2021 7:08,198.68,192.05,71.32,"3,394.90",50,"1,527.73","4,012.03",182.51,203.01,0.13
2/20/2021 7:18,201.19,192.25,71.22,"3,394.05",50,"1,527.74","4,012.92",182.51,203.19,0.14
2/20/2021 7:28,204.44,192.19,71.1,"3,395.75",50.02,"1,527.82","4,012.77",182.5,203.13,0.14
2/20/2021 7:38,208.68,192.36,71.37,"3,396.60",50,"1,527.92","4,013.52",182.49,203.22,0.13
2/20/2021 7:48,213.21,192.47,71.37,"3,392.35",49.98,"1,527.53","4,012.52",182.48,203.14,0.14
2/20/2021 7:58,218.01,192.44,71.44,"3,396.60",50,"1,527.83","4,012.43",182.5,203.19,0.13
2/20/2021 8:08,223.42,192.79,71.42,"3,393.20",50.01,"1,527.88","4,012.94",182.51,203.13,0.14
2/20/2021 8:18,229.59,193.01,71.29,"3,394.05",49.99,"1,527.82","4,013.70",182.5,203.26,0.13
2/20/2021 8:28,234.62,192.92,71.38,"3,392.35",49.98,"1,528.02","4,013.65",182.51,203.16,0.14
2/20/2021 8:38,236.1,192.84,71.16,"3,395.75",50,"1,527.70","4,013.59",182.49,203.16,0.14
2/20/2021 8:48,236.01,192.59,71.2,"3,396.60",50,"1,527.75","4,013.27",182.5,203.31,0.13
2/20/2021 8:58,235.21,192.51,71.16,"3,392.35",50,"1,527.63","4,012.84",182.51,202.96,0.13
2/20/2021 9:08,234.15,192.35,71.38,"3,393.20",50,"1,528.06","4,013.33",182.5,203.14,0.13
2/20/2021 9:18,233.61,192.05,71.05,"3,394.90",50.02,"1,527.74","4,012.99",182.48,203,0.14
2/20/2021 9:28,233.09,192.09,71.34,"3,393.20",50.01,"1,527.65","4,012.93",182.48,203.02,0.13
2/20/2021 9:38,233.11,192.27,71.3,"3,393.20",49.98,"1,527.80","4,013.34",182.5,202.93,0.13
2/20/2021 9:48,233.55,192.17,71.3,"3,392.35",49.98,"1,527.52","4,013.61",182.51,203.02,0.13
2/20/2021 9:58,234.19,192.3,71.54,"3,394.90",49.99,"1,527.66","4,012.69",182.51,202.94,0.13
2/20/2021 10:08,235.39,193.08,71.18,"3,393.20",50.02,"1,527.84","4,013.75",182.51,203.09,0.14
2/20/2021 10:18,236.11,193.08,71.12,"3,394.90",50,"1,527.91","4,013.77",182.51,203.03,0.14
2/20/2021 10:28,237.6,193.24,71.45,"3,394.90",50,"1,528.20","4,014.60",182.49,203,0.14
2/20/2021 10:38,238.08,193.09,71.1,"3,394.05",50,"1,527.79","4,014.02",182.49,203.12,0.14
2/20/2021 10:48,238.65,193.12,71.37,"3,394.90",50.02,"1,527.90","4,014.24",182.49,203.08,0.13
2/20/2021 10:58,239.28,193.05,71.34,"3,393.20",49.99,"1,528.02","4,013.67",182.51,203.04,0.13
2/20/2021 11:08,239.56,193.16,71,"3,394.05",50,"1,528.12","4,014.07",182.5,203.12,0.13
2/20/2021 11:18,238.61,193.19,71,"3,394.05",50.01,"1,527.90","4,013.67",182.52,203.05,0.14
2/20/2021 11:28,236.18,193.28,71.44,"3,393.20",50,"1,527.74","4,013.99",182.5,203.2,0.13
2/20/2021 11:38,238.2,193.23,71.16,"3,392.35",49.99,"1,527.88","4,013.73",182.48,203.26,0.13
2/20/2021 11:48,238.25,193.16,71.22,"3,391.50",50,"1,527.94","4,013.91",182.5,203.37,0.13
2/20/2021 11:58,237.51,192.66,71.34,"3,391.50",50.03,"1,527.98","4,013.58",182.49,203.15,0.14
2/20/2021 12:08,235.55,192.26,71.41,"3,395.75",50,"1,527.52","4,013.76",182.5,203.2,0.13
2/20/2021 12:18,235.56,192.63,71.58,"3,392.35",50.01,"1,527.91","4,013.33",182.49,203.32,0.13
2/20/2021 12:28,236.65,192.46,71.28,"3,396.60",50.01,"1,527.71","4,013.50",182.51,203.08,0.14
2/20/2021 12:38,237.9,192.87,71.21,"3,394.05",49.98,"1,527.77","4,014.52",182.51,203.14,0.13
2/20/2021 12:48,237.15,193.17,71.27,"3,394.90",50,"1,527.66","4,014.12",182.5,203.17,0.13
2/20/2021 12:58,235.47,193,71.3,"3,394.05",50.01,"1,528.14","4,013.56",182.5,203.09,0.13
