Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 21:57:00,196.1300048828125,187.9600067138672,55.20000076293945,3242.719970703125,50.0,676.5800170898438,4170.2998046875,170.39999389648438,195.4199981689453,0.6399999856948853,1,1,1,1,1,1,1,1,1,1,-0.5917709020751183,-0.015039294822694777,1
2021-02-18 22:07:00,198.25,189.83999633789065,54.7599983215332,3242.719970703125,49.9900016784668,675.97998046875,4169.14013671875,170.38999938964844,195.3500061035156,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.5742074398905521,-0.03429541161819979,1
2021-02-18 22:17:00,195.8000030517578,187.3999938964844,54.959999084472656,3244.4599609375,50.02000045776367,675.3900146484375,4167.72021484375,170.3800048828125,195.2400054931641,0.6499999761581421,1,1,1,1,1,1,1,1,1,1,-0.5784510492198394,-0.020904233430427615,1
2021-02-18 22:27:00,197.0500030517578,188.7899932861328,54.77000045776367,3244.4599609375,50.0099983215332,675.3300170898438,4169.0498046875,170.3800048828125,195.63999938964844,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.5760601992848493,-0.033225929767476466,1
2021-02-18 22:37:00,200.509994506836,191.63999938964844,55.400001525878906,3244.4599609375,49.9900016784668,675.3499755859375,4173.06005859375,170.3800048828125,195.47999572753903,0.5799999833106995,1,1,1,1,1,1,1,1,1,1,-0.5961469325408417,-0.004614726246417153,1
2021-02-18 22:47:00,197.3099975585937,189.5,55.02999877929688,3246.2099609375,50.0099983215332,675.530029296875,4170.14990234375,170.38999938964844,195.52999877929688,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.5846194304262219,-0.021023524118302207,1
2021-02-18 22:57:00,196.22000122070312,187.72999572753903,54.880001068115234,3244.4599609375,50.02000045776367,674.72998046875,4167.35986328125,170.38999938964844,195.47000122070312,0.6399999856948853,1,1,1,1,1,1,1,1,1,1,-0.5761622032997251,-0.024758819056264977,1
2021-02-18 23:07:00,198.75,190.13999938964844,54.560001373291016,3243.590087890625,50.0,675.6199951171875,4172.330078125,170.39999389648438,195.5800018310547,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.5707328831287466,-0.0450439196151377,1
2021-02-18 23:17:00,202.5800018310547,194.63999938964844,54.84000015258789,3245.330078125,50.02000045776367,676.5599975585938,4178.35986328125,170.38999938964844,195.4199981689453,0.5600000023841858,1,1,1,1,1,1,1,1,1,1,-0.5841321360028793,-0.033465630844481564,1
2021-02-18 23:27:00,197.5599975585937,189.1499938964844,54.91999816894531,3243.590087890625,50.040000915527344,676.22998046875,4172.5,170.3800048828125,195.52999877929688,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.584930549293121,-0.026826961202630704,1
2021-02-18 23:37:00,197.8500061035156,189.47000122070312,54.88999938964844,3243.590087890625,50.02000045776367,675.6500244140625,4171.93994140625,170.38999938964844,195.3500061035156,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.5798489086438509,-0.02681732227825006,1
2021-02-18 23:47:00,196.38999938964844,187.88999938964844,54.9900016784668,3242.719970703125,49.9900016784668,675.4600219726562,4169.7001953125,170.3800048828125,195.5800018310547,0.6399999856948853,1,1,1,1,1,1,1,1,1,1,-0.5825721171835817,-0.023880262537382776,1
2021-02-18 23:57:00,198.4900054931641,190.2400054931641,54.27999877929688,3243.590087890625,50.040000915527344,676.3400268554688,4174.0498046875,170.38999938964844,195.3300018310547,0.6299999952316284,1,1,1,1,1,1,1,1,1,1,-0.5633183422473129,-0.05667374818833719,1
2021-02-19 00:07:00,196.0399932861328,187.5500030517578,55.02999877929688,3244.4599609375,49.9900016784668,675.3099975585938,4171.89990234375,170.38999938964844,195.2400054931641,0.6299999952316284,1,1,1,1,1,1,1,1,1,1,-0.5813598131306187,-0.02027043464585301,1
2021-02-19 00:17:00,196.94000244140625,188.5,54.970001220703125,3243.590087890625,49.970001220703125,675.469970703125,4172.68017578125,170.38999938964844,195.38999938964844,0.6000000238418579,1,1,1,1,1,1,1,1,1,1,-0.5808589641774454,-0.025628886174805934,1
2021-02-19 00:27:00,196.33999633789065,187.82000732421875,55.459999084472656,3244.4599609375,49.97999954223633,675.2100219726562,4171.56005859375,170.3699951171875,195.2700042724609,0.6499999761581421,1,1,1,1,1,1,1,1,1,1,-0.5946393526179454,-0.00012169819498561598,1
