Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 22:11:00,369.30999755859375,360.8699951171875,41.40999984741211,3747.969970703125,49.959999084472656,1236.8399658203125,4402.16015625,178.13999938964844,184.94000244140625,0.5899999737739563,1,1,1,1,1,1,1,1,1,1,-0.7446357634509193,0.03648170222848129,1
2021-02-18 22:21:00,368.5199890136719,360.3399963378906,41.40999984741211,3749.06005859375,50.0099983215332,1236.47998046875,4401.68017578125,178.1300048828125,184.759994506836,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.7439778110015023,0.03275672227693581,1
2021-02-18 22:31:00,364.9700012207031,356.5299987792969,41.459999084472656,3747.969970703125,49.97999954223633,1237.02001953125,4397.64990234375,177.9600067138672,184.9199981689453,0.7200000286102295,1,1,1,1,1,1,1,1,1,-1,-0.7440299000748135,0.030763679719761673,1
2021-02-18 22:41:00,359.6199951171875,351.44000244140625,41.20000076293945,3750.139892578125,50.0099983215332,1236.02001953125,4393.2900390625,177.83999633789062,184.94000244140625,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.7316024458981797,0.04070952284285864,1
2021-02-18 22:51:00,354.1300048828125,346.1700134277344,41.18000030517578,3747.969970703125,49.97999954223633,1235.2900390625,4386.75,178.11000061035156,184.759994506836,0.6600000262260437,1,1,1,1,1,1,1,1,1,1,-0.7275357800951767,0.04133889319767438,1
2021-02-18 23:01:00,348.70001220703125,340.17999267578125,41.380001068115234,3750.139892578125,49.9900016784668,1235.1199951171875,4380.2099609375,177.9199981689453,184.8999938964844,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.7322980290932875,0.02810097578455825,1
2021-02-18 23:11:00,344.8800048828125,336.5299987792969,41.650001525878906,3749.06005859375,49.9900016784668,1234.1400146484375,4372.43994140625,177.89999389648438,184.69000244140625,0.5600000023841858,1,1,1,1,1,1,1,1,1,1,-0.73646854581969,0.009533498446185135,1
2021-02-18 23:21:00,340.7900085449219,332.2699890136719,41.29999923706055,3750.139892578125,49.97999954223633,1234.1500244140625,4368.85009765625,177.92999267578125,184.72999572753903,0.6700000166893005,1,1,1,1,1,1,1,1,1,1,-0.7224488754409312,0.028120784385694906,1
2021-02-18 23:31:00,335.5199890136719,327.4200134277344,41.56999969482422,3749.06005859375,50.0099983215332,1234.2900390625,4363.52978515625,178.0500030517578,184.72000122070312,0.5799999833106995,1,1,1,1,1,1,1,1,1,1,-0.732684994392501,0.011842578056962236,1
2021-02-18 23:41:00,331.4800109863281,323.2200012207031,41.2599983215332,3749.06005859375,49.9900016784668,1233.1199951171875,4358.22021484375,178.1199951171875,184.69000244140625,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.7175235227800802,0.027088025442279718,1
2021-02-18 23:51:00,326.95001220703125,318.7699890136719,41.61000061035156,3750.139892578125,50.0,1231.6700439453125,4352.6298828125,177.86000061035156,184.75,0.5899999737739563,1,1,1,1,1,1,1,1,1,1,-0.7253395054247096,0.004092229783823109,1
2021-02-19 00:01:00,320.4800109863281,312.3999938964844,41.27999877929688,3750.139892578125,49.9900016784668,1231.760009765625,4344.7099609375,177.82000732421875,184.6699981689453,0.6200000047683716,1,1,1,1,1,1,1,1,1,1,-0.7090343020072349,0.019469611051408795,1
2021-02-19 00:11:00,312.5,304.3999938964844,41.4900016784668,3750.139892578125,50.02000045776367,1230.4200439453125,4334.97998046875,177.97000122070312,184.72999572753903,0.5899999737739563,1,1,1,1,1,1,1,1,1,1,-0.714459801121803,0.00453621106253527,1
2021-02-19 00:21:00,296.739990234375,288.57000732421875,41.5099983215332,3750.139892578125,50.0,1229.1700439453125,4318.52978515625,178.0500030517578,184.6600036621093,0.6399999856948853,1,1,1,1,1,1,1,1,1,1,-0.7073124200370865,-0.000889856044246167,1
2021-02-19 00:31:00,282.4100036621094,274.0,41.54999923706055,3749.06005859375,50.0,1227.9000244140625,4298.81982421875,177.99000549316406,184.6600036621093,0.5899999737739563,1,1,1,1,1,1,1,1,1,1,-0.6997250190874776,-0.009536063924717657,1
2021-02-19 00:41:00,279.3800048828125,271.1099853515625,41.31999969482422,3750.139892578125,50.0,1228.0,4292.08984375,177.9499969482422,184.759994506836,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.6893841924696471,0.0014264522489272945,1
2021-02-19 00:51:00,273.2900085449219,265.25,41.31999969482422,3749.06005859375,49.97999954223633,1224.969970703125,4283.18017578125,177.8800048828125,184.5500030517578,0.6100000143051147,1,1,1,1,1,1,1,1,1,1,-0.6794697664328321,-0.004279102562476236,1
2021-02-19 01:01:00,268.5599975585937,260.2200012207031,41.34999847412109,3749.06005859375,49.9900016784668,1224.8699951171875,4278.9501953125,177.86000061035156,184.8000030517578,0.5799999833106995,1,1,1,1,1,1,1,1,1,1,-0.6811801676807561,-0.006161287356169912,1
2021-02-19 01:11:00,265.8999938964844,257.7699890136719,41.459999084472656,3749.06005859375,50.0,1223.6600341796875,4274.2900390625,178.02000427246094,184.7100067138672,0.6399999856948853,1,1,1,1,1,1,1,1,1,1,-0.6830564668448993,-0.014286769986529026,1
