Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION
2/19/2021 9:26,560.45,372.05,79.46,"2,093.58",45,980,"4,457.90",178.78,220.15,0.68
2/19/2021 9:36,560.09,373.26,79.43,"2,093.58",45,980.55,"4,458.73",178.78,220.23,0.73
2/19/2021 9:46,561.58,377.06,79.39,"2,092.99",45,981.09,"4,460.51",178.76,220.17,0.7
2/19/2021 9:56,562.27,379.4,79.38,"2,093.58",45,981.47,"4,461.82",178.76,220.25,0.71
2/19/2021 10:06,561.7,380.18,79.34,"2,092.99",45,981.93,"4,461.60",178.78,220.26,0.77
2/19/2021 10:16,562.19,381.49,79.33,"2,093.58",45,982.29,"4,462.04",178.78,220.26,0.69
2/19/2021 10:26,561.64,381.06,79.33,"2,094.18",45,982.43,"4,461.67",178.77,220.3,0.73
2/19/2021 10:36,559.31,379.46,79.38,"2,093.58",45,982.46,"4,459.19",178.78,220.09,0.71
2/19/2021 10:46,557.5,377.82,79.43,"2,093.58",45,982.34,"4,456.67",178.74,220.26,0.73
2/19/2021 10:56,557.08,377.65,79.38,"2,093.58",45,982.21,"4,456.14",178.78,220.35,0.74
2/19/2021 11:06,555.53,376.23,79.41,"2,092.99",45,982.03,"4,454.32",178.77,220.28,0.75
2/19/2021 11:16,554.06,374.78,79.41,"2,092.99",45,981.66,"4,452.48",178.78,220.17,0.7
2/19/2021 11:26,554.46,375.69,79.46,"2,092.99",45,981.28,"4,452.41",178.76,220.27,0.7
2/19/2021 11:36,552.24,373.53,79.39,"2,092.99",45,981.11,"4,449.92",178.77,220.3,0.73
2/19/2021 11:46,551.3,372.69,79.41,"2,093.58",45,980.7,"4,448.64",178.77,220.23,0.75
2/19/2021 11:56,549.18,370.99,79.54,"2,092.99",45,980.26,"4,446.54",178.76,220.24,0.69
2/19/2021 12:06,548.49,370.51,79.43,"2,093.58",45,979.92,"4,445.53",178.77,220.21,0.73
2/19/2021 12:16,547.19,368.78,79.43,"2,092.99",45,979.56,"4,444.14",178.78,220.36,0.73
2/19/2021 12:26,544.21,364.72,79.46,"2,094.18",45,978.99,"4,440.83",178.8,220.28,0.84
2/19/2021 12:36,542.85,363.77,79.49,"2,094.18",45.01,978.6,"4,439.80",178.78,220.39,0.85
2/19/2021 12:46,541.3,361.25,79.46,"2,092.99",45,978.15,"4,438.20",178.78,220.4,0.88
2/19/2021 12:56,539.51,358.73,79.46,"2,092.99",45,977.6,"4,436.05",178.77,220.4,0.95
2/19/2021 13:06,538.78,358.37,79.51,"2,092.99",45,976.98,"4,435.15",178.77,220.41,0.9
2/19/2021 13:16,539.36,359.52,79.54,"2,093.58",45.01,976.75,"4,435.30",178.78,220.4,0.76
2/19/2021 13:26,539.59,359.49,79.48,"2,092.99",45,976.41,"4,435.72",178.77,220.3,0.85
2/19/2021 13:36,539.79,359.88,79.48,"2,092.99",45,976.2,"4,436.13",178.79,220.25,0.82
2/19/2021 13:46,540.73,361.29,79.41,"2,092.99",45,976.13,"4,437.48",178.74,220.25,0.88
2/19/2021 13:56,543.92,365.66,79.41,"2,092.99",45,976.23,"4,440.89",178.79,220.3,0.89
2/19/2021 14:06,545.79,368.63,79.44,"2,093.58",45,976.49,"4,443.80",178.77,220.24,0.84
2/19/2021 14:16,547.52,370.7,79.38,"2,092.99",45,976.94,"4,445.75",178.77,220.3,0.82
2/19/2021 14:26,550.17,373.95,79.44,"2,092.99",45.01,977.37,"4,449.09",178.8,220.29,0.78
2/19/2021 14:36,551.62,375.75,79.43,"2,092.99",45,977.89,"4,451.24",178.76,220.13,0.84
2/19/2021 14:46,553.08,377.07,79.33,"2,092.99",45.01,978.25,"4,452.51",178.76,220.33,0.96
2/19/2021 14:56,554.26,378.75,79.31,"2,094.18",45,978.8,"4,453.91",178.77,220.32,0.96
2/19/2021 15:06,554.92,379.67,79.34,"2,093.58",44.99,979.23,"4,454.98",178.76,220.33,0.85
2/19/2021 15:16,555.58,380.78,79.41,"2,092.99",45,979.72,"4,456.03",178.77,220.42,0.9
2/19/2021 15:26,555.02,379.91,79.33,"2,092.99",45,980.03,"4,455.64",178.76,220.24,0.87
2/19/2021 15:36,555.08,379.47,79.39,"2,092.99",45,980.17,"4,455.16",178.8,220.34,0.85
2/19/2021 15:46,556.41,380.58,79.31,"2,092.99",45,980.29,"4,456.30",178.74,220.13,0.88
2/19/2021 15:56,556.03,380.19,79.36,"2,093.58",45,980.62,"4,456.10",178.77,220.28,0.86
2/19/2021 16:06,557.71,382.16,79.39,"2,093.58",45,980.73,"4,457.55",178.78,220.25,0.9
2/19/2021 16:16,557.44,382.46,79.41,"2,094.18",45,980.9,"4,457.28",178.75,220.2,0.92
2/19/2021 16:26,558.49,382.66,79.36,"2,093.58",45,981.14,"4,458.06",178.76,220.29,0.84
2/19/2021 16:36,559.2,382.47,79.36,"2,093.58",45,981.14,"4,457.86",178.73,220.02,0.75
2/19/2021 16:46,561.31,384.13,79.39,"2,093.58",45,981.41,"4,460.44",178.75,220.32,0.81
2/19/2021 16:56,562.5,384.21,79.39,"2,092.99",45,981.62,"4,461.35",178.78,220.16,0.77
2/19/2021 17:06,562.38,383.26,79.34,"2,092.99",45,982.01,"4,462.21",178.78,220.19,0.77
2/19/2021 17:16,564.35,384.17,79.28,"2,092.99",45,982.32,"4,463.78",178.77,220.28,0.74
2/19/2021 17:26,565.33,383.85,79.34,"2,092.99",45,982.68,"4,465.54",178.78,220.28,0.73
2/19/2021 17:36,566.21,382.19,79.33,"2,092.99",44.99,982.95,"4,465.72",178.77,220.25,0.72
2/19/2021 17:46,567,382.04,79.34,"2,092.99",45,983.33,"4,466.88",178.77,220.34,0.68
2/19/2021 17:56,567.83,381.69,79.41,"2,092.99",45,983.52,"4,467.96",178.76,220.37,0.7
2/19/2021 18:06,568.8,381.71,79.33,"2,092.99",45,983.87,"4,468.52",178.78,220.38,0.69
2/19/2021 18:16,571.69,383.92,79.38,"2,092.99",45,984.24,"4,472.07",178.76,220.31,0.75
2/19/2021 18:26,572.33,383.11,79.34,"2,093.58",45,984.61,"4,472.29",178.76,220.15,0.76
2/19/2021 18:36,571.49,381.04,79.34,"2,092.99",45,984.87,"4,471.85",178.75,220.33,0.73
2/19/2021 18:46,569.96,378.01,79.34,"2,092.99",45,984.93,"4,470.04",178.75,220.34,0.76
2/19/2021 18:56,572.96,380.53,79.33,"2,093.58",45,985.07,"4,471.86",178.79,220.33,0.8
2/19/2021 19:06,579.12,387.45,79.33,"2,092.99",45,985.63,"4,478.62",178.75,220.28,0.76
2/19/2021 19:16,583.85,393.05,79.34,"2,093.58",45,986.46,"4,483.52",178.77,220.29,0.72
2/19/2021 19:26,587.19,397.3,79.33,"2,092.99",45,987.19,"4,487.45",178.77,220.13,0.76
2/19/2021 19:36,586.38,396.18,79.21,"2,092.99",45,988.15,"4,487.05",178.77,220.43,0.8
2/19/2021 19:46,586.86,396.27,79.28,"2,093.58",45.01,988.77,"4,488.59",178.77,220.39,0.71
2/19/2021 19:56,585.47,393.67,79.22,"2,093.58",45,989.24,"4,486.54",178.78,220.31,0.71
2/19/2021 20:06,584.81,392.79,79.19,"2,092.99",45,989.47,"4,485.85",178.77,220.35,0.75
2/19/2021 20:16,587.5,396.24,79.28,"2,092.99",45.01,989.69,"4,488.61",178.76,220.43,0.8
2/19/2021 20:26,592.1,401.31,79.36,"2,092.99",45,990.12,"4,492.11",178.76,220.37,0.74
2/19/2021 20:36,595.92,405.56,79.26,"2,092.99",45,990.77,"4,496.41",178.78,220.39,0.77
2/19/2021 20:46,596.32,406.33,79.16,"2,094.18",45,991.54,"4,497.53",178.77,220.41,0.79
2/19/2021 20:56,594.71,404.44,79.17,"2,093.58",45.01,992.05,"4,496.60",178.76,220.29,0.85
2/19/2021 21:06,594.08,403.63,79.24,"2,092.99",45,992.22,"4,495.31",178.77,220.31,0.74
2/19/2021 21:16,593.36,401.82,79.19,"2,093.58",45,992.49,"4,494.78",178.76,220.39,0.73
2/19/2021 21:26,593.92,401.86,79.26,"2,092.99",44.99,992.54,"4,494.42",178.77,220.36,0.69
2/19/2021 21:36,594.61,402.03,79.28,"2,092.99",45,992.62,"4,495.46",178.78,220.38,0.68
2/19/2021 21:46,596.82,404.84,79.24,"2,092.99",45,992.94,"4,497.30",178.8,220.4,0.78
2/19/2021 21:56,596.6,404.37,79.26,"2,092.99",45,993.19,"4,496.91",178.76,220.46,0.73
2/19/2021 22:06,594.96,401.94,79.24,"2,093.58",45,993.22,"4,494.96",178.75,220.33,0.84
2/19/2021 22:16,594.93,401.69,79.33,"2,094.18",45,993.22,"4,495.23",178.73,220.3,0.75
2/19/2021 22:26,593.72,400.01,79.24,"2,092.99",45,993.24,"4,493.59",178.77,220.43,0.71
2/19/2021 22:36,594.03,399.75,79.26,"2,093.58",45,993.16,"4,493.42",178.77,220.32,0.76
2/19/2021 22:46,592.59,397.86,79.34,"2,093.58",44.99,992.99,"4,492.59",178.78,220.28,0.71
2/19/2021 22:56,595.25,401.45,79.21,"2,092.99",45,992.76,"4,493.25",178.79,220.29,0.78
2/19/2021 23:06,599.52,406.37,79.29,"2,093.58",45,993.1,"4,498.71",178.78,220.36,0.74
2/19/2021 23:16,597.51,404.27,79.19,"2,092.99",45,993.44,"4,496.86",178.79,220.4,0.75
2/19/2021 23:26,594.8,400.66,79.22,"2,092.99",45,993.46,"4,494.04",178.76,220.46,0.74
2/19/2021 23:36,591.39,396.92,79.28,"2,092.99",45,993.17,"4,490.43",178.76,220.41,0.68
2/19/2021 23:46,591.97,397.53,79.28,"2,092.99",45,992.88,"4,490.19",178.78,220.52,0.64
2/19/2021 23:56,594.65,401.2,79.29,"2,092.99",45,992.7,"4,493.09",178.78,220.49,0.74
2/20/2021 0:06,599.46,407.34,79.28,"2,093.58",45,993.03,"4,497.95",178.78,220.56,0.75
2/20/2021 0:16,598.38,405.4,79.21,"2,093.58",45,993.49,"4,497.57",178.77,220.44,0.7
2/20/2021 0:26,593.63,399.77,79.21,"2,092.99",45,993.35,"4,492.18",178.75,220.34,0.75
2/20/2021 0:36,588.78,393.56,79.31,"2,093.58",45,993.08,"4,487.60",178.77,220.42,0.76
2/20/2021 0:46,584.58,386.85,79.34,"2,093.58",45,992.36,"4,482.91",178.77,220.32,0.7
2/20/2021 0:56,580.75,382.15,79.34,"2,092.99",45,991.55,"4,478.88",178.76,220.33,0.74
2/20/2021 1:06,581.66,383.25,79.33,"2,094.18",45,990.75,"4,478.59",178.76,220.48,0.76
2/20/2021 1:16,586.46,389.52,79.38,"2,092.99",45,990.31,"4,482.55",178.76,220.46,0.72
2/20/2021 1:26,587.37,390.64,79.31,"2,092.99",45,990.15,"4,484.16",178.78,220.38,0.75
2/20/2021 1:36,584.68,387.91,79.39,"2,093.58",45,990.08,"4,482.29",178.78,220.39,0.75
2/20/2021 1:46,583.13,385.79,79.41,"2,093.58",45,989.71,"4,480.05",178.79,220.31,0.68
2/20/2021 1:56,584.8,388.33,79.34,"2,093.58",45.01,989.46,"4,482.16",178.76,220.46,0.72
2/20/2021 2:06,584.75,387.25,79.36,"2,092.99",45,989.38,"4,482.28",178.73,220.44,0.67
2/20/2021 2:16,586.66,389.92,79.34,"2,092.99",45,989.37,"4,484.23",178.77,220.35,0.74
2/20/2021 2:26,591.27,395.79,79.38,"2,092.99",45,989.61,"4,488.86",178.77,220.48,0.71
2/20/2021 2:36,596.61,403.13,79.33,"2,092.99",45,990.28,"4,495.46",178.77,220.41,0.72
2/20/2021 2:46,594.9,400.32,79.31,"2,093.58",45,991.03,"4,494.51",178.76,220.4,0.63
2/20/2021 2:56,593.92,398.49,79.29,"2,092.99",44.99,991.39,"4,494.63",178.78,220.48,0.66
2/20/2021 3:06,589.36,393.57,79.36,"2,092.99",45,991.52,"4,490.50",178.77,220.37,0.8
2/20/2021 3:16,583.16,385.98,79.41,"2,092.99",45,991.2,"4,484.01",178.75,220.35,0.66
2/20/2021 3:26,577.65,378.85,79.44,"2,092.99",45,990.39,"4,477.81",178.77,220.39,0.75
2/20/2021 3:36,576.23,376.53,79.43,"2,092.99",44.99,989.59,"4,474.82",178.74,220.39,0.65
2/20/2021 3:46,578.35,379.36,79.43,"2,093.58",45,989.04,"4,476.66",178.73,220.35,0.75
2/20/2021 3:56,576.33,376.63,79.41,"2,093.58",45,988.61,"4,474.33",178.78,220.52,0.77
2/20/2021 4:06,575.51,375.59,79.36,"2,093.58",45,988.01,"4,472.92",178.77,220.46,0.74
2/20/2021 4:16,570.97,368.8,79.41,"2,093.58",45,987.36,"4,467.88",178.78,220.49,0.83
2/20/2021 4:26,562.68,358.5,79.39,"2,092.99",45,986.5,"4,460.17",178.77,220.5,0.93
2/20/2021 4:36,556.25,350.17,79.53,"2,093.58",45,985.16,"4,452.37",178.76,220.36,0.99
2/20/2021 4:46,558.09,351.31,79.49,"2,092.99",45,983.99,"4,453.18",178.77,220.45,0.97
2/20/2021 4:56,556.93,349.73,79.49,"2,093.58",45,983.05,"4,452.22",178.77,220.4,0.9
2/20/2021 5:06,555.71,347.52,79.54,"2,092.99",45,982.42,"4,450.77",178.75,220.41,0.97
2/20/2021 5:16,553.29,344.93,79.48,"2,093.58",45,981.58,"4,448.15",178.77,220.4,1.01
2/20/2021 5:26,553.6,345.74,79.56,"2,092.99",44.99,980.96,"4,448.28",178.75,220.42,1.08
2/20/2021 5:36,553.91,347.29,79.46,"2,094.18",45,980.53,"4,448.92",178.77,220.39,1.08
2/20/2021 5:46,554.9,348.98,79.49,"2,093.58",45,980.23,"4,450.37",178.77,220.45,1.03
2/20/2021 5:56,555.38,350.72,79.59,"2,092.99",45,979.97,"4,451.15",178.76,220.36,0.97
2/20/2021 6:06,556.52,352.76,79.49,"2,092.99",45,979.95,"4,452.90",178.75,220.37,0.94
2/20/2021 6:16,557.15,354.14,79.53,"2,094.18",45,980.23,"4,454.24",178.77,220.45,0.91
2/20/2021 6:26,559.95,357.77,79.41,"2,093.58",45,980.44,"4,458.03",178.76,220.41,0.84
2/20/2021 6:36,562.76,360.43,79.49,"2,092.99",45,980.87,"4,461.09",178.79,220.43,0.78
2/20/2021 6:46,567.94,365.93,79.49,"2,092.99",45,981.41,"4,466.55",178.77,220.21,0.74
2/20/2021 6:56,572.09,369.43,79.38,"2,092.99",45,982.25,"4,471.31",178.78,220.39,0.65
2/20/2021 7:06,573.35,369.34,79.48,"2,092.99",45,982.98,"4,473.39",178.77,220.22,0.68
2/20/2021 7:16,575.91,368.03,79.39,"2,092.99",45,983.74,"4,476.26",178.76,220.12,0.75
2/20/2021 7:26,574.7,363.27,79.41,"2,092.99",45.01,984.45,"4,476.28",178.79,220.2,0.7
2/20/2021 7:36,571.97,356.39,79.39,"2,092.99",45,984.84,"4,473.29",178.77,220.28,0.69
2/20/2021 7:46,570.19,357.33,79.34,"2,094.18",45,984.93,"4,471.16",178.78,220.06,0.71
2/20/2021 7:56,568.12,360.12,79.38,"2,093.58",45,984.8,"4,468.90",178.77,220.34,0.73
2/20/2021 8:06,566.92,365.3,79.36,"2,093.58",45,984.72,"4,467.15",178.78,220.36,0.68
2/20/2021 8:16,565.28,368.82,79.43,"2,092.99",45,984.33,"4,464.50",178.75,220.18,0.75
2/20/2021 8:26,562.52,370.32,79.38,"2,092.99",45,984.06,"4,460.97",178.76,220.35,0.7
2/20/2021 8:36,559.28,369.08,79.36,"2,094.18",45,983.49,"4,457.02",178.78,220.25,0.72
2/20/2021 8:46,554.87,365.81,79.39,"2,092.99",45,982.79,"4,452.37",178.77,220.3,0.69
2/20/2021 8:56,551.65,364.78,79.33,"2,092.99",45,981.91,"4,448.52",178.79,220.45,0.85
2/20/2021 9:06,548.67,363.66,79.46,"2,093.58",45,980.94,"4,445.27",178.78,220.3,0.85
2/20/2021 9:16,545.93,361.85,79.54,"2,093.58",45,979.88,"4,441.38",178.79,220.33,0.78
2/20/2021 9:26,544.73,360.39,79.38,"2,093.58",45,979.12,"4,439.79",178.77,220.31,1.07
2/20/2021 9:36,543.16,358.02,79.43,"2,092.99",45,977.59,"4,439.55",178.77,220.31,1
2/20/2021 9:46,541.21,355.81,79.48,"2,092.99",45,975.57,"4,437.98",178.76,220.41,0.93
2/20/2021 9:56,538.72,351.72,79.54,"2,092.99",45.01,973.03,"4,436.28",178.77,220.04,0.96
2/20/2021 10:06,535.74,347.28,79.46,"2,093.58",45,971.03,"4,435.20",178.79,220.06,0.98
2/20/2021 10:16,532.46,343.12,79.44,"2,092.99",45,968.26,"4,433.73",178.78,220.28,1.04
2/20/2021 10:26,529.53,340.92,79.54,"2,092.99",45,966.97,"4,432.41",178.75,220.04,1.09
2/20/2021 10:36,527.61,338.53,79.51,"2,093.58",45,966.57,"4,431.93",178.76,220.19,1.14
2/20/2021 10:46,526.14,337.78,79.46,"2,092.99",45,966.3,"4,431.85",178.74,220.27,1.25
2/20/2021 10:56,524.88,336.7,79.49,"2,092.99",45.01,966.83,"4,431.44",178.78,220.23,1.29
2/20/2021 11:06,523.32,334.72,79.56,"2,093.58",45,966.64,"4,429.92",178.76,220.17,1.3
2/20/2021 11:16,522.26,334.85,79.56,"2,092.99",45,966.38,"4,428.97",178.76,220.28,1.16
2/20/2021 11:26,521.58,333.9,79.48,"2,092.99",45,966.91,"4,428.21",178.76,220.18,1.17
2/20/2021 11:36,521.02,331.88,79.46,"2,092.99",45,967.25,"4,427.38",178.76,220.24,1.19
2/20/2021 11:46,520.31,329.78,79.58,"2,093.58",45.01,967.72,"4,426.41",178.79,220.3,1.29
2/20/2021 11:56,519.45,329.42,79.41,"2,092.99",45,967.49,"4,425.20",178.77,220.26,1.23
2/20/2021 12:06,518.68,328.43,79.51,"2,092.99",45,967.09,"4,423.80",178.77,220.44,1.21
2/20/2021 12:16,519.09,331.37,79.49,"2,093.58",45,967.48,"4,422.72",178.74,220.54,1.16
2/20/2021 12:26,519.31,333.02,79.46,"2,093.58",45.01,968.04,"4,422.01",178.74,220.59,1.04
2/20/2021 12:36,518.68,331.63,79.49,"2,092.99",45,968.77,"4,421.19",178.77,220.69,1.07
2/20/2021 12:46,518.06,331.24,79.49,"2,092.99",45,968.99,"4,419.97",178.76,220.68,1.08
2/20/2021 12:56,518.64,331.7,79.49,"2,093.58",45.01,969.12,"4,419.73",178.74,220.79,1.23
2/20/2021 13:06,518.99,329.6,79.48,"2,092.99",45,968.67,"4,419.07",178.76,220.58,1.27
2/20/2021 13:16,517.98,327.19,79.51,"2,092.99",45,967.47,"4,418.10",178.76,220.59,1.35
2/20/2021 13:26,517.21,328.88,79.53,"2,093.58",45,966.96,"4,417.69",178.78,220.63,1.28
2/20/2021 13:36,515.73,326.93,79.56,"2,093.58",45,965.94,"4,416.30",178.74,220.6,1.22
2/20/2021 13:46,514.13,324.74,79.56,"2,092.99",45,964.6,"4,415.32",178.76,220.51,1.27
2/20/2021 13:56,512.63,324.37,79.54,"2,093.58",45,963.96,"4,414.87",178.76,220.47,1.21
2/20/2021 14:06,511.46,324.56,79.59,"2,093.58",45,963.73,"4,414.29",178.75,220.52,1.24
2/20/2021 14:16,510.29,319.27,79.58,"2,093.58",45,963.36,"4,413.75",178.75,220.4,1.21
2/20/2021 14:26,509.42,319.36,79.54,"2,093.58",45,963.3,"4,412.70",178.75,220.68,1.22
2/20/2021 14:36,508.38,316.85,79.51,"2,092.99",45,963.33,"4,412.60",178.77,220.35,1.25
2/20/2021 14:46,507.58,316.86,79.65,"2,092.99",45,963.28,"4,411.50",178.75,220.58,1.28
2/20/2021 14:56,506.81,314.49,79.59,"2,094.18",45,963.23,"4,410.15",178.75,220.52,1.12
2/20/2021 15:06,506.17,313.92,79.56,"2,092.99",45,962.96,"4,409.46",178.76,220.55,1.18
