Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION
2/19/2021 7:11,325.59,317.18,41.3,"3,750.14",50.01,"1,227.94","4,359.85",178.04,184.78,0.57
2/19/2021 7:21,317.98,309.59,41.48,"3,750.14",50,"1,228.19","4,351.92",178.01,184.68,0.64
2/19/2021 7:31,306.39,298.09,41.56,"3,749.06",50.01,"1,228.72","4,337.68",178.1,184.9,0.61
2/19/2021 7:41,302.88,294.38,41.55,"3,750.14",50,"1,227.05","4,329.46",178.08,184.78,0.6
2/19/2021 7:51,304.06,295.9,41.38,"3,750.14",50.03,"1,226.86","4,330.83",177.82,184.84,0.6
2/19/2021 8:01,303.83,295.8,41.4,"3,750.14",50,"1,226.14","4,329.54",178.07,184.8,0.59
2/19/2021 8:11,308.25,300.03,41.1,"3,750.14",50.03,"1,225.78","4,332.57",177.91,184.67,0.61
2/19/2021 8:21,306.58,298.37,41.41,"3,749.06",50.02,"1,226.99","4,330.43",177.97,184.99,0.59
2/19/2021 8:31,306.25,298.34,41.41,"3,750.14",50.01,"1,226.50","4,329.84",177.93,184.61,0.64
2/19/2021 8:41,311.16,302.67,41.37,"3,750.14",49.99,"1,226.93","4,336.21",178.16,184.56,0.61
2/19/2021 8:51,312.09,303.76,41.54,"3,747.97",50.02,"1,226.90","4,339.15",178.13,184.9,0.65
2/19/2021 9:01,308.92,300.63,41.58,"3,750.14",50.01,"1,225.65","4,335.16",178.15,184.62,0.59
2/19/2021 9:11,312.36,304.11,41.53,"3,749.06",50,"1,225.57","4,339.97",178.03,184.91,0.6
2/19/2021 9:21,311.52,303.18,41.4,"3,749.06",50,"1,226.81","4,339.30",178.11,184.6,0.66
2/19/2021 9:31,307.68,299.29,41.48,"3,750.14",49.99,"1,226.50","4,334.51",177.94,184.72,0.59
2/19/2021 9:41,308.76,300.32,41.57,"3,749.06",49.99,"1,226.49","4,335.74",178.12,184.68,0.63
2/19/2021 9:51,310,301.53,41.42,"3,750.14",49.98,"1,226.13","4,336.93",178.03,184.66,0.59
2/19/2021 10:01,311.28,302.92,41.41,"3,749.06",49.98,"1,225.54","4,338.85",177.86,184.74,0.66
2/19/2021 10:11,305.42,296.84,41.41,"3,750.14",50,"1,227.08","4,333.71",178.04,184.83,0.62
2/19/2021 10:21,301.78,293.45,41.18,"3,750.14",50.04,"1,226.40","4,328.83",177.89,184.76,0.65
2/19/2021 10:31,300.51,292.07,41.31,"3,750.14",50,"1,225.80","4,324.78",177.92,184.76,0.6
2/19/2021 10:41,303.72,295.17,41.64,"3,750.14",50.01,"1,226.49","4,330.48",178.04,184.84,0.57
2/19/2021 10:51,306.98,298.58,41.6,"3,750.14",50.02,"1,225.79","4,331.35",178.08,184.76,0.61
2/19/2021 11:01,310,301.38,41.14,"3,750.14",49.99,"1,225.02","4,335.23",177.92,184.64,0.6
2/19/2021 11:11,307.26,298.86,41.35,"3,750.14",50.02,"1,226.44","4,333.92",177.96,184.87,0.6
2/19/2021 11:21,307.48,298.91,41.37,"3,747.97",50.01,"1,226.53","4,331.68",177.99,184.71,0.62
2/19/2021 11:31,302.85,294.31,41.3,"3,750.14",50,"1,226.18","4,328.56",177.94,184.66,0.59
2/19/2021 11:41,298.54,290.01,41.56,"3,750.14",49.98,"1,225.49","4,323.52",178.02,184.67,0.61
2/19/2021 11:51,299.99,291.52,41.46,"3,749.06",50.02,"1,224.69","4,324.01",177.91,184.63,0.63
2/19/2021 12:01,298.59,290.04,41.45,"3,749.06",50.01,"1,225.82","4,322.78",177.93,184.96,0.63
2/19/2021 12:11,295.89,287.41,41.61,"3,750.14",49.98,"1,225.98","4,321.18",178.06,184.81,0.63
2/19/2021 12:21,288.08,279.58,41.16,"3,747.97",49.99,"1,225.17","4,311.10",178.04,184.88,0.6
2/19/2021 12:31,277.83,269.24,41.49,"3,749.06",50.01,"1,223.65","4,296.75",177.98,184.76,0.6
2/19/2021 12:41,273.51,264.92,41.17,"3,747.97",50,"1,223.93","4,288.40",177.88,184.56,0.61
2/19/2021 12:51,268.26,259.8,41.43,"3,749.06",50.03,"1,224.03","4,284.55",177.85,184.72,0.66
2/19/2021 13:01,264.41,255.82,41.41,"3,749.06",50,"1,223.09","4,277.91",178.09,184.68,0.66
2/19/2021 13:11,259.08,250.52,41.72,"3,750.14",50.02,"1,221.33","4,269.89",177.99,184.5,0.66
2/19/2021 13:21,257.29,248.93,41.62,"3,749.06",50.03,"1,221.61","4,268.56",177.91,184.63,0.61
2/19/2021 13:31,258.89,250.57,41.48,"3,750.14",49.97,"1,220.80","4,269.35",177.93,184.73,0.69
2/19/2021 13:41,258.5,249.86,41.49,"3,750.14",49.99,"1,220.16","4,268.98",178,184.71,0.66
2/19/2021 13:51,257.38,249.24,41.25,"3,750.14",49.99,"1,219.16","4,266.05",178.04,184.52,0.6
2/19/2021 14:01,260.41,251.93,41.65,"3,750.14",49.99,"1,218.36","4,269.36",177.95,184.74,0.58
2/19/2021 14:11,262.16,253.82,41.57,"3,749.06",49.97,"1,219.72","4,274.53",177.91,184.83,0.63
2/19/2021 14:21,266.6,258.17,41.29,"3,746.88",50.02,"1,219.13","4,278.73",177.99,184.61,0.6
2/19/2021 14:31,270.02,261.82,41.48,"3,750.14",50.03,"1,220.17","4,286.08",178.07,184.74,0.59
2/19/2021 14:41,270.78,262.53,41.22,"3,750.14",49.98,"1,218.58","4,289.48",177.91,184.8,0.61
2/19/2021 14:51,274.62,266.23,41.66,"3,750.14",49.98,"1,219.58","4,291.43",178.05,184.65,0.6
2/19/2021 15:01,273.97,265.75,41.23,"3,750.14",49.99,"1,218.83","4,294.14",177.93,184.85,0.6
2/19/2021 15:11,274.73,266.5,41.52,"3,749.06",50.01,"1,218.86","4,297.69",177.87,184.8,0.62
2/19/2021 15:21,276.08,267.83,41.38,"3,750.14",50.02,"1,222.23","4,300.79",177.81,184.77,0.59
2/19/2021 15:31,274.51,266.25,41.25,"3,749.06",50,"1,222.04","4,298.34",177.84,184.79,0.6
2/19/2021 15:41,273.73,265.34,41.37,"3,750.14",49.99,"1,220.23","4,297.86",178.14,184.92,0.65
2/19/2021 15:51,275,267.02,41.44,"3,749.06",49.96,"1,219.07","4,298.26",177.98,184.91,0.64
2/19/2021 16:01,277.77,269.25,41.57,"3,750.14",50.04,"1,220.35","4,299.37",178.08,184.8,0.6
2/19/2021 16:11,275.71,267.39,41.54,"3,750.14",49.98,"1,220.01","4,298.85",177.97,184.71,0.65
2/19/2021 16:21,274.31,265.91,41.31,"3,749.06",50.02,"1,219.86","4,295.19",177.83,184.63,0.58
2/19/2021 16:31,273.69,265.44,41.29,"3,749.06",50.01,"1,221.56","4,296.74",177.96,184.73,0.62
2/19/2021 16:41,270.33,262.06,41.36,"3,750.14",50.04,"1,221.26","4,291.04",178.1,184.77,0.62
2/19/2021 16:51,270.5,262.31,41.43,"3,750.14",50.02,"1,221.72","4,289.57",177.99,184.85,0.6
2/19/2021 17:01,274.69,266.67,41.54,"3,750.14",49.99,"1,220.52","4,294.92",178.03,184.81,0.61
2/19/2021 17:11,276.33,268.2,41.4,"3,750.14",50.02,"1,220.26","4,299.14",177.88,184.87,0.62
2/19/2021 17:21,274.55,266.48,41.32,"3,750.14",50,"1,219.21","4,294.05",177.99,184.73,0.58
2/19/2021 17:31,273.09,264.55,41.37,"3,750.14",50,"1,220.44","4,295.86",177.99,184.83,0.59
2/19/2021 17:41,279.69,271.25,41.44,"3,747.97",50,"1,220.51","4,299.32",177.91,184.75,0.63
2/19/2021 17:51,282.39,274.05,41.26,"3,750.14",49.99,"1,221.09","4,306.74",177.97,184.85,0.63
2/19/2021 18:01,281.29,272.91,41.46,"3,749.06",49.99,"1,221.46","4,303.10",177.97,184.75,0.65
2/19/2021 18:11,287.33,279.47,41.48,"3,750.14",50.04,"1,221.87","4,310.40",177.9,184.79,0.63
2/19/2021 18:21,292.51,284.26,41.36,"3,750.14",50.01,"1,221.03","4,318.96",177.86,184.75,0.62
2/19/2021 18:31,293.8,285.66,41.39,"3,750.14",50,"1,221.56","4,320.95",178.1,184.59,0.64
2/19/2021 18:41,300.97,292.86,41.4,"3,750.14",50,"1,223.25","4,328.14",178.01,184.77,0.59
2/19/2021 18:51,304.45,296.25,41.28,"3,750.14",50.01,"1,222.12","4,332.60",178.02,184.67,0.54
2/19/2021 19:01,305.42,297.08,41.51,"3,750.14",49.99,"1,223.65","4,335.95",178.16,184.71,0.59
2/19/2021 19:11,308.23,300.18,41.17,"3,750.14",49.99,"1,225.54","4,340.35",177.92,184.89,0.59
2/19/2021 19:21,311.97,303.68,41.21,"3,750.14",50.03,"1,224.63","4,344.42",178.02,184.88,0.58
2/19/2021 19:31,308.89,300.52,41.37,"3,750.14",49.99,"1,226.22","4,341.61",178.05,184.89,0.59
2/19/2021 19:41,307.52,299.28,41.5,"3,749.06",50,"1,225.80","4,340.49",178.11,184.83,0.58
2/19/2021 19:51,306.72,298.48,41.5,"3,750.14",49.99,"1,226.15","4,336.33",178.11,184.74,0.66
2/19/2021 20:01,310.27,301.89,41.54,"3,749.06",50,"1,224.29","4,341.70",178.19,184.71,0.64
2/19/2021 20:11,307.21,298.83,41.43,"3,750.14",50.02,"1,225.60","4,338.00",178.1,184.59,0.65
2/19/2021 20:21,303.19,295.04,41.37,"3,749.06",50.01,"1,226.93","4,332.43",178.12,184.74,0.62
2/19/2021 20:31,308.89,300.54,41.47,"3,749.06",49.97,"1,225.90","4,337.62",178.08,184.84,0.6
2/19/2021 20:41,317.02,308.88,41.37,"3,750.14",50.02,"1,225.34","4,346.75",178.05,184.78,0.55
2/19/2021 20:51,316.61,308.5,41.46,"3,750.14",49.99,"1,226.64","4,346.32",178.12,184.9,0.6
2/19/2021 21:01,315.72,307.51,41.59,"3,750.14",50.01,"1,224.68","4,344.38",178.03,184.61,0.58
2/19/2021 21:11,315.54,307.1,41.37,"3,749.06",49.99,"1,227.45","4,346.01",178.09,184.92,0.69
2/19/2021 21:21,314.58,306.52,41.48,"3,749.06",50.02,"1,225.14","4,344.60",177.9,184.92,0.55
2/19/2021 21:31,308.9,300.81,41.36,"3,750.14",50,"1,227.80","4,339.37",177.98,184.72,0.61
2/19/2021 21:41,306.61,298.33,41.49,"3,749.06",49.99,"1,226.57","4,335.27",178.01,184.78,0.61
2/19/2021 21:51,309.11,300.76,41.42,"3,750.14",50.01,"1,225.96","4,337.96",178.14,184.74,0.55
2/19/2021 22:01,303.6,295.47,41.51,"3,750.14",50.04,"1,226.22","4,330.69",177.95,184.67,0.55
2/19/2021 22:11,298.85,290.57,41.17,"3,745.80",50.04,"1,225.06","4,322.74",177.98,184.54,0.58
2/19/2021 22:21,295.83,287.69,41.54,"3,750.14",49.98,"1,225.46","4,318.44",178.14,184.48,0.65
2/19/2021 22:31,295.43,287.2,41.4,"3,750.14",50.03,"1,224.60","4,317.82",177.98,184.84,0.59
2/19/2021 22:41,295.6,287.06,41.29,"3,750.14",50.01,"1,225.25","4,317.74",177.96,184.77,0.6
2/19/2021 22:51,295.09,286.65,41.41,"3,747.97",50,"1,225.43","4,315.65",177.95,184.65,0.6
2/19/2021 23:01,293.7,285.63,41.37,"3,749.06",49.99,"1,224.73","4,315.45",178.05,184.74,0.57
2/19/2021 23:11,296.88,288.78,41.38,"3,749.06",49.97,"1,224.58","4,321.39",178.05,184.8,0.61
2/19/2021 23:21,296.37,288.55,41.3,"3,750.14",50,"1,224.48","4,319.46",178.05,184.7,0.61
2/19/2021 23:31,304.21,296.27,41.26,"3,750.14",49.99,"1,224.17","4,328.58",178.05,184.76,0.6
2/19/2021 23:41,312.32,304.39,41.36,"3,750.14",50.04,"1,225.29","4,339.18",178.05,184.81,0.66
2/19/2021 23:51,306.24,298.37,41.43,"3,749.06",50.03,"1,224.62","4,333.34",177.98,184.72,0.65
2/20/2021 0:01,304.35,296.63,41.48,"3,749.06",49.98,"1,225.66","4,333.48",178.06,184.85,0.57
2/20/2021 0:11,307.02,298.96,41.56,"3,750.14",50.03,"1,225.67","4,333.86",178.11,184.75,0.7
2/20/2021 0:21,311.49,303.6,41.5,"3,750.14",49.99,"1,226.48","4,342.39",178.15,184.91,0.65
2/20/2021 0:31,311.92,303.96,41.41,"3,749.06",49.99,"1,225.35","4,342.18",178.06,184.84,0.57
2/20/2021 0:41,308.92,300.95,41.66,"3,750.14",50.03,"1,226.42","4,338.16",178.15,184.77,0.55
2/20/2021 0:51,306.15,297.88,41.21,"3,750.14",50,"1,226.49","4,335.18",178.01,184.83,0.63
2/20/2021 1:01,298.18,290.24,41.42,"3,750.14",50.01,"1,226.30","4,326.27",178.07,184.8,0.64
2/20/2021 1:11,295.4,287.49,41.36,"3,750.14",50.01,"1,226.46","4,321.42",178.06,184.85,0.57
2/20/2021 1:21,298.51,290.51,41.67,"3,750.14",50,"1,225.75","4,321.83",178.14,184.53,0.56
2/20/2021 1:31,302.62,294.33,41.67,"3,750.14",50.02,"1,224.14","4,327.55",178.05,184.9,0.6
2/20/2021 1:41,297.72,289.45,41.37,"3,750.14",50.03,"1,224.96","4,323.18",178,184.7,0.61
2/20/2021 1:51,292.98,284.67,41.37,"3,750.14",50.02,"1,225.98","4,319.43",178.04,184.95,0.57
2/20/2021 2:01,291.55,283.37,41.28,"3,750.14",50,"1,224.37","4,313.68",178.13,184.64,0.58
2/20/2021 2:11,293.47,285.71,41.41,"3,749.06",49.98,"1,223.78","4,316.38",178.02,184.64,0.64
2/20/2021 2:21,292.16,284.28,41.62,"3,750.14",50.02,"1,224.45","4,314.59",178.04,184.8,0.62
2/20/2021 2:31,295.05,286.98,41.32,"3,750.14",50.01,"1,225.38","4,317.55",178.19,184.82,0.65
2/20/2021 2:41,298.08,290.1,41.37,"3,750.14",50.02,"1,224.59","4,321.24",178.02,184.85,0.63
2/20/2021 2:51,297.18,289.01,41.59,"3,750.14",50,"1,223.23","4,320.84",178.02,184.65,0.57
2/20/2021 3:01,292.46,284.53,41.48,"3,749.06",49.99,"1,224.99","4,315.26",178.06,184.78,0.59
2/20/2021 3:11,293.17,284.87,41.41,"3,749.06",50.02,"1,224.29","4,316.29",178.04,184.64,0.57
2/20/2021 3:21,292.44,284.28,41.42,"3,750.14",49.98,"1,224.19","4,317.13",177.97,184.8,0.58
2/20/2021 3:31,289.26,281.34,41.56,"3,750.14",49.99,"1,223.64","4,312.96",178.15,184.7,0.65
2/20/2021 3:41,292.41,284.45,41.4,"3,749.06",50.01,"1,224.00","4,315.30",178.01,184.75,0.66
2/20/2021 3:51,293.24,285.17,41.39,"3,750.14",49.98,"1,223.71","4,317.87",178.18,184.71,0.59
2/20/2021 4:01,294.43,286.35,41.49,"3,749.06",50.02,"1,223.20","4,318.79",178.11,184.76,0.54
2/20/2021 4:11,292.62,284.65,41.37,"3,750.14",50.01,"1,223.23","4,315.09",178.05,184.54,0.58
2/20/2021 4:21,300.04,292.26,41.53,"3,750.14",50,"1,223.87","4,326.67",178.14,184.73,0.63
2/20/2021 4:31,306.68,298.87,41.42,"3,747.97",49.98,"1,223.90","4,332.88",178.04,184.7,0.65
2/20/2021 4:41,304.13,296.36,41.37,"3,750.14",49.99,"1,224.27","4,331.38",178.15,184.68,0.64
2/20/2021 4:51,308.38,300.39,41.39,"3,749.06",49.97,"1,224.56","4,337.23",178.14,184.77,0.6
2/20/2021 5:01,311.8,303.52,41.55,"3,750.14",50,"1,224.79","4,340.45",177.97,184.71,0.57
2/20/2021 5:11,309.35,301.3,41.44,"3,750.14",50.01,"1,225.00","4,338.67",178.04,184.64,0.58
2/20/2021 5:21,313.41,305.26,41.58,"3,750.14",50,"1,225.77","4,342.01",177.91,184.66,0.66
2/20/2021 5:31,316.91,309.09,41.62,"3,749.06",49.99,"1,226.54","4,348.53",178.18,184.81,0.66
2/20/2021 5:41,322.06,314.06,41.48,"3,747.97",50,"1,225.55","4,353.00",178.01,184.73,0.58
2/20/2021 5:51,317.7,309.76,41.44,"3,749.06",49.97,"1,225.71","4,350.11",177.9,184.74,0.64
2/20/2021 6:01,318.33,310.36,41.38,"3,750.14",50,"1,225.56","4,348.65",178.03,184.51,0.57
2/20/2021 6:11,316.41,308.54,41.64,"3,747.97",49.99,"1,227.43","4,349.96",178.06,184.83,0.67
2/20/2021 6:21,307.51,299.48,41.48,"3,750.14",49.98,"1,228.34","4,340.53",178.16,184.95,0.64
2/20/2021 6:31,305.37,297.23,41.43,"3,750.14",50.03,"1,227.47","4,334.60",178.02,184.79,0.6
2/20/2021 6:41,305.34,297.25,41.44,"3,750.14",50.04,"1,227.19","4,335.13",178.09,184.88,0.56
2/20/2021 6:51,301.4,293.6,41.47,"3,750.14",49.99,"1,226.25","4,327.17",178.08,184.9,0.57
2/20/2021 7:01,300.56,292.65,41.53,"3,750.14",50.03,"1,226.13","4,325.65",178.08,184.6,0.56
2/20/2021 7:11,304.62,296.7,41.69,"3,747.97",50.01,"1,225.90","4,328.94",178.03,184.82,0.56
2/20/2021 7:21,303.64,295.55,41.6,"3,750.14",50,"1,225.23","4,328.87",177.97,184.76,0.58
2/20/2021 7:31,303.78,295.83,41.54,"3,750.14",50.03,"1,226.27","4,328.25",178.09,184.61,0.62
2/20/2021 7:41,306.95,299.21,41.27,"3,750.14",49.99,"1,224.34","4,332.78",177.92,184.58,0.56
2/20/2021 7:51,305.35,297.66,41.37,"3,750.14",49.99,"1,226.78","4,332.06",178.15,184.76,0.56
2/20/2021 8:01,308.08,300.23,41.27,"3,749.06",49.99,"1,225.67","4,336.05",178,184.87,0.59
2/20/2021 8:11,307.9,299.99,41.44,"3,750.14",49.99,"1,225.70","4,335.20",178.16,184.64,0.63
2/20/2021 8:21,304.84,296.84,41.73,"3,750.14",49.99,"1,224.94","4,331.32",177.94,184.82,0.56
2/20/2021 8:31,309.07,300.95,41.52,"3,749.06",50,"1,227.61","4,337.62",178.07,184.84,0.56
2/20/2021 8:41,305.09,297.45,41.58,"3,750.14",50,"1,226.37","4,334.58",178.03,184.73,0.6
2/20/2021 8:51,297.42,289.53,41.6,"3,749.06",49.99,"1,224.36","4,323.80",178.01,184.79,0.62
2/20/2021 9:01,292.99,285.15,41.39,"3,750.14",50.01,"1,224.25","4,317.63",177.96,184.68,0.57
2/20/2021 9:11,293.55,285.62,41.45,"3,750.14",49.99,"1,223.83","4,316.73",177.99,184.77,0.65
2/20/2021 9:21,287.91,279.97,41.29,"3,750.14",49.97,"1,223.63","4,311.63",177.91,184.58,0.63
2/20/2021 9:31,283.43,275.46,41.37,"3,750.14",50.01,"1,224.49","4,307.79",178.05,184.96,0.63
2/20/2021 9:41,283.42,275.24,41.12,"3,750.14",49.96,"1,222.91","4,302.19",178.07,184.63,0.57
2/20/2021 9:51,278.02,269.74,41.43,"3,750.14",50,"1,224.27","4,298.27",178.05,184.91,0.64
2/20/2021 10:01,277.19,269.1,41.4,"3,750.14",50.01,"1,223.29","4,297.78",177.81,184.77,0.67
2/20/2021 10:11,279.46,271.4,41.26,"3,749.06",49.99,"1,222.87","4,298.54",177.92,184.75,0.65
2/20/2021 10:21,278.31,270.34,41.27,"3,749.06",50,"1,221.10","4,294.53",178,184.75,0.63
2/20/2021 10:31,279.19,271.21,41.48,"3,750.14",50.01,"1,221.98","4,295.17",178.07,184.65,0.64
2/20/2021 10:41,281.05,272.88,41.24,"3,749.06",50.02,"1,222.92","4,299.29",178.16,184.81,0.62
2/20/2021 10:51,282.36,274.39,41.08,"3,750.14",49.97,"1,222.71","4,301.54",178.08,184.72,0.59
2/20/2021 11:01,282.97,274.97,41.57,"3,750.14",50.01,"1,221.95","4,303.10",177.97,184.62,0.59
2/20/2021 11:11,283.14,275.07,41.44,"3,749.06",50.02,"1,221.67","4,301.74",178.02,184.64,0.62
2/20/2021 11:21,285.58,277.62,41.34,"3,749.06",49.98,"1,222.10","4,309.32",177.98,184.95,0.63
2/20/2021 11:31,287.21,279.28,41.53,"3,750.14",49.97,"1,221.91","4,309.29",177.79,184.8,0.6
2/20/2021 11:41,279.4,271.63,41.68,"3,749.06",49.99,"1,221.45","4,300.04",177.99,184.58,0.6
2/20/2021 11:51,278.85,270.85,41.52,"3,749.06",50.01,"1,223.14","4,301.01",178.02,184.77,0.63
2/20/2021 12:01,279.08,271.09,41.59,"3,750.14",49.99,"1,220.78","4,298.63",177.9,184.81,0.58
2/20/2021 12:11,273.99,265.97,41.6,"3,750.14",49.97,"1,222.88","4,296.38",178.04,184.8,0.6
2/20/2021 12:21,270.64,262.82,41.54,"3,750.14",50,"1,221.48","4,289.36",178.06,184.66,0.61
2/20/2021 12:31,266.56,258.41,41.3,"3,750.14",50,"1,221.78","4,283.37",177.98,184.57,0.66
2/20/2021 12:41,261.74,253.86,41.39,"3,749.06",49.97,"1,220.75","4,278.84",177.93,184.63,0.59
2/20/2021 12:51,259.65,251.62,41.37,"3,749.06",50,"1,220.51","4,276.09",177.99,184.92,0.61
2/20/2021 13:01,260.23,252.21,41.4,"3,750.14",50,"1,219.72","4,274.72",177.95,184.82,0.65
2/20/2021 13:11,262.18,254.02,41.14,"3,750.14",50.03,"1,219.74","4,274.68",177.87,184.61,0.59
2/20/2021 13:21,266.05,257.95,41.36,"3,750.14",50.04,"1,219.77","4,280.64",177.97,184.55,0.62
2/20/2021 13:31,268.06,259.76,41.27,"3,747.97",50.01,"1,221.14","4,285.03",177.93,184.68,0.56
2/20/2021 13:41,270.37,262.28,41.47,"3,750.14",50.01,"1,220.56","4,288.45",178.02,184.78,0.61
