Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 21:37:00,101.0199966430664,97.62999725341795,33.06999969482422,3251.510009765625,50.0,523.0,3028.320068359375,176.13999938964844,183.8000030517578,0.4000000059604645,1,1,1,1,1,-1,1,1,1,1,-0.6978041535043699,1.3056554116494445,1
2021-02-18 21:47:00,100.91999816894533,97.3000030517578,32.88999938964844,3250.64990234375,50.02999877929688,522.9099731445312,3028.7900390625,176.13999938964844,183.8000030517578,0.449999988079071,1,1,1,1,-1,-1,1,1,1,1,-0.5711840328766217,1.2570223413021515,1
2021-02-18 21:57:00,101.06999969482422,97.45999908447266,33.08000183105469,3251.510009765625,50.0,523.1799926757812,3028.9599609375,176.13999938964844,183.8000030517578,0.4300000071525574,1,1,1,1,1,-1,1,1,1,1,-0.7185851943262864,1.3173121993070938,1
2021-02-18 22:07:00,101.4499969482422,97.9000015258789,33.13999938964844,3250.64990234375,50.02000045776367,523.4600219726562,3030.780029296875,176.1300048828125,183.8000030517578,0.4099999964237213,1,1,1,1,1,-1,1,1,1,1,-0.8048996105841004,1.3445297831989604,1
2021-02-18 22:17:00,99.9800033569336,96.5199966430664,33.02000045776367,3249.7900390625,50.0,523.1400146484375,3026.169921875,176.1699981689453,183.8000030517578,0.4199999868869781,1,1,1,1,1,-1,1,-1,1,1,-0.6471441934480825,1.297900040276888,1
2021-02-18 22:27:00,100.8000030517578,97.33000183105467,33.13999938964844,3249.7900390625,49.97999954223633,523.4000244140625,3026.110107421875,176.1300048828125,183.8000030517578,0.4000000059604645,1,1,1,1,1,-1,1,1,1,1,-0.7345401303428114,1.341261291367325,1
2021-02-18 22:37:00,100.86000061035156,97.18000030517578,33.16999816894531,3249.7900390625,50.0,523.27001953125,3027.340087890625,176.1300048828125,183.8000030517578,0.4000000059604645,1,1,1,1,1,-1,1,1,1,1,-0.7776138442557956,1.3409168557848412,1
2021-02-18 22:47:00,100.77999877929688,97.25,33.150001525878906,3252.3701171875,50.0099983215332,523.5399780273438,3029.300048828125,176.13999938964844,183.77999877929688,0.4399999976158142,1,1,1,1,1,-1,1,1,-1,1,-0.7967170492962211,1.353302155361991,1
2021-02-18 22:57:00,101.20999908447266,97.41999816894533,33.189998626708984,3251.510009765625,50.02999877929688,523.760009765625,3028.530029296875,176.1199951171875,183.8000030517578,0.4099999964237213,1,1,1,1,-1,-1,1,1,1,1,-0.8392365659776497,1.367284039677483,1
2021-02-18 23:07:00,100.56999969482422,96.79000091552734,33.02000045776367,3248.929931640625,49.9900016784668,523.5900268554688,3028.320068359375,176.14999389648438,183.8000030517578,0.4099999964237213,1,1,1,1,1,-1,1,1,1,1,-0.674768349173826,1.323506302375601,1
2021-02-18 23:17:00,100.91000366210938,97.30999755859376,33.09000015258789,3249.7900390625,49.9900016784668,523.8499755859375,3027.64990234375,176.14999389648438,183.8000030517578,0.4300000071525574,1,1,1,1,1,-1,1,1,1,1,-0.7345748621070095,1.3514510424435895,1
2021-02-18 23:27:00,100.36000061035156,96.6500015258789,33.209999084472656,3247.199951171875,50.0099983215332,523.6599731445312,3026.1298828125,176.14999389648438,183.8000030517578,0.4199999868869781,1,1,1,-1,1,-1,1,1,1,1,-0.8221224484999234,1.3660347155735475,1
