Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 22:17:00,143.4199981689453,137.9199981689453,43.84999847412109,2650.830078125,52.0,1304.8699951171875,3721.81005859375,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.9347245470187502,-2.0773949653101695,1
2021-02-18 22:27:00,143.02000427246094,137.3800048828125,43.86000061035156,2650.830078125,52.0,1304.510009765625,3722.2099609375,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.948544990120784,-1.999866018498909,1
2021-02-18 22:37:00,143.16000366210938,137.6199951171875,43.86000061035156,2650.830078125,52.0,1304.3199462890625,3722.739990234375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.9268166260384301,-1.9294484798283376,1
2021-02-18 22:47:00,144.17999267578125,138.33999633789062,43.790000915527344,2650.14990234375,52.0,1304.6500244140625,3724.8798828125,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6029937037408641,-1.754885614080214,1
2021-02-18 22:57:00,144.77999877929688,138.9499969482422,43.790000915527344,2650.14990234375,52.0,1304.699951171875,3724.659912109375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6103056801075422,-1.779886535890077,1
2021-02-18 23:07:00,145.11000061035156,139.10000610351562,43.810001373291016,2650.830078125,52.0,1304.489990234375,3725.85009765625,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6602189512328225,-1.6677802884917565,1
2021-02-18 23:17:00,144.52000427246094,138.6699981689453,43.81999969482422,2651.52001953125,52.0,1304.489990234375,3725.199951171875,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.7160942708560446,-1.7273392529269376,1
2021-02-18 23:27:00,142.55999755859375,136.75,43.880001068115234,2650.14990234375,52.0099983215332,1304.6400146484375,3722.52001953125,167.0,239.0,0.699999988079071,1,1,1,1,-1,-1,1,1,1,1,1.1109319095575911,-1.9690018794234245,1
2021-02-18 23:37:00,144.89999389648438,139.02000427246094,43.810001373291016,2650.830078125,52.0,1304.6500244140625,3725.489990234375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6768019756004203,-1.7201307093294118,1
2021-02-18 23:47:00,145.1699981689453,139.19000244140625,43.790000915527344,2652.199951171875,52.0,1304.4200439453125,3726.070068359375,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.5657967742265466,-1.625472043715783,1
2021-02-18 23:57:00,144.4199981689453,138.4499969482422,43.790000915527344,2649.469970703125,52.0,1304.8800048828125,3726.110107421875,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.5920982221312148,-1.6893442353266497,1
2021-02-19 00:07:00,142.14999389648438,136.22999572753906,43.880001068115234,2649.469970703125,52.0,1304.43994140625,3721.659912109375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,1.04127718621054,-2.0483360624186844,1
2021-02-19 00:17:00,142.97999572753906,137.11000061035156,43.810001373291016,2652.199951171875,52.0,1304.4200439453125,3723.489990234375,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.7029925320813494,-1.8476746051869746,1
2021-02-19 00:27:00,145.1999969482422,139.64999389648438,43.86000061035156,2651.52001953125,52.0,1304.3800048828125,3725.780029296875,167.0,239.0,0.699999988079071,1,-1,1,1,1,-1,1,1,1,1,0.8699506240477081,-1.6933458468650053,1
2021-02-19 00:37:00,143.72999572753906,138.00999450683594,43.83000183105469,2651.52001953125,52.0,1304.4599609375,3724.820068359375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.7648468960942951,-1.7607516886194379,1
2021-02-19 00:47:00,143.61000061035156,137.30999755859375,43.790000915527344,2651.52001953125,52.0,1304.489990234375,3725.1298828125,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.5885984620459421,-1.7114039326063086,1
2021-02-19 00:57:00,142.3699951171875,136.52999877929688,43.880001068115234,2650.14990234375,52.0,1304.6400146484375,3723.070068359375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,1.0250446669018416,-1.9639391239084096,1
2021-02-19 01:07:00,143.4199981689453,137.80999755859375,43.84999847412109,2650.830078125,52.0,1304.43994140625,3723.580078125,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.8742199670459887,-1.8720920927599491,1
2021-02-19 01:17:00,144.22999572753906,138.02999877929688,43.810001373291016,2650.830078125,52.0,1304.75,3724.7099609375,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6981905060759068,-1.797543162572166,1
2021-02-19 01:27:00,145.5800018310547,139.5800018310547,43.810001373291016,2652.199951171875,52.0,1304.489990234375,3728.610107421875,167.0,239.0,0.699999988079071,-1,-1,1,1,1,-1,1,1,1,1,0.605378855635037,-1.4454718660811312,1
2021-02-19 01:37:00,144.0800018310547,138.3000030517578,43.810001373291016,2651.52001953125,52.0,1304.6800537109375,3726.449951171875,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.6594970753835927,-1.6471900094784377,1
2021-02-19 01:47:00,141.94000244140625,136.02999877929688,43.84999847412109,2650.14990234375,52.0,1304.3900146484375,3722.610107421875,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.8905515666141719,-1.9429364828323852,1
2021-02-19 01:57:00,144.27000427246094,138.11000061035156,43.83000183105469,2651.52001953125,52.0,1304.3800048828125,3725.68994140625,167.0,239.0,0.6899999976158142,1,1,1,1,1,-1,1,1,1,1,0.742852593905365,-1.6790230246105127,1
2021-02-19 02:07:00,143.5,137.8800048828125,43.810001373291016,2650.830078125,52.0,1304.4100341796875,3725.56005859375,167.0,239.0,0.7099999785423279,1,1,1,1,1,-1,1,1,1,1,0.6612715569771146,-1.6794781892659252,1
2021-02-19 02:17:00,144.9499969482422,139.1199951171875,43.83000183105469,2650.14990234375,52.0,1304.5799560546875,3728.840087890625,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.6920400958675652,-1.4544585995110415,1
2021-02-19 02:27:00,143.67999267578125,137.6699981689453,43.83000183105469,2651.52001953125,52.0,1304.7099609375,3725.669921875,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.7626885905041818,-1.7287681390433438,1
2021-02-19 02:37:00,143.41000366210938,137.6699981689453,43.84999847412109,2650.830078125,52.0,1304.4200439453125,3725.679931640625,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.8313246755830088,-1.7000542184990917,1
2021-02-19 02:47:00,144.75999450683594,138.86000061035156,43.84999847412109,2649.469970703125,52.0,1304.5400390625,3726.300048828125,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.8260723354442719,-1.6676104960859954,1
2021-02-19 02:57:00,144.6699981689453,138.6999969482422,43.790000915527344,2651.52001953125,52.0,1304.3499755859375,3727.860107421875,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.5261017055152485,-1.4710698383474405,1
2021-02-19 03:07:00,144.60000610351562,138.5800018310547,43.7599983215332,2650.14990234375,51.9900016784668,1304.3299560546875,3727.93994140625,167.0,239.0,0.699999988079071,1,1,1,1,-1,-1,1,1,1,1,0.31947360548516524,-1.4793789492716016,1
2021-02-19 03:17:00,143.27000427246094,137.63999938964844,43.790000915527344,2652.199951171875,52.0,1304.3900146484375,3725.0400390625,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.5844938997805318,-1.7040564867982342,1
2021-02-19 03:27:00,146.19000244140625,140.50999450683594,43.83000183105469,2650.830078125,52.0,1304.4200439453125,3727.64990234375,167.0,239.0,0.699999988079071,-1,-1,1,1,1,-1,1,1,1,1,0.7062678548040812,-1.5269962628554123,1
2021-02-19 03:37:00,145.02999877929688,139.24000549316406,43.790000915527344,2651.52001953125,52.0,1304.280029296875,3727.0400390625,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.5382754347024902,-1.526919791613537,1
2021-02-19 03:47:00,143.47999572753906,137.60000610351562,43.790000915527344,2648.110107421875,52.0099983215332,1304.3299560546875,3726.110107421875,167.0,239.0,0.7099999785423279,1,1,1,-1,-1,-1,1,1,1,1,0.6346520321076288,-1.5698637888569424,1
2021-02-19 03:57:00,141.82000732421875,135.80999755859375,43.84999847412109,2651.52001953125,52.0,1304.6099853515625,3723.1298828125,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.8931826860845584,-1.9331589378556584,1
2021-02-19 04:07:00,144.97000122070312,138.8300018310547,43.810001373291016,2652.199951171875,52.0,1304.75,3726.699951171875,167.0,239.0,0.699999988079071,1,1,1,1,1,-1,1,1,1,1,0.658650336308764,-1.6372569218761017,1
