Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 22:13:00,121.2699966430664,116.75,40.459999084472656,2078.719970703125,48.0,1030.3399658203125,3566.260009765625,180.97000122070312,145.22000122070312,0.1599999964237213,1,-1,1,1,1,1,1,1,-1,1,1.8837694172011572,2.3112608972029487,1
2021-02-18 22:23:00,120.98999786376952,116.5500030517578,40.560001373291016,2079.909912109375,48.0,1030.1199951171875,3565.97998046875,180.97000122070312,145.22000122070312,0.1599999964237213,1,1,1,1,1,1,1,1,-1,1,1.666610838338773,2.1745866135706766,1
2021-02-18 22:33:00,120.66999816894533,116.22000122070312,40.5099983215332,2078.719970703125,48.0,1029.7099609375,3565.610107421875,180.97000122070312,145.22999572753906,0.1599999964237213,1,1,1,1,1,1,1,1,-1,1,1.8337509856375918,2.0909444309340426,1
2021-02-18 22:43:00,120.4000015258789,115.91999816894533,40.540000915527344,2079.909912109375,48.0,1029.4100341796875,3565.06005859375,180.97000122070312,145.22999572753906,0.1700000017881393,1,1,1,1,1,1,1,1,-1,-1,1.803394779075092,1.9648052364079807,1
2021-02-18 22:53:00,120.38999938964844,115.77999877929688,40.43999862670898,2078.1201171875,48.0,1029.1600341796875,3564.8701171875,180.97000122070312,145.22000122070312,0.1700000017881393,1,1,1,1,1,1,1,1,-1,-1,2.105062365186245,1.9724430188859168,1
2021-02-18 23:03:00,120.16000366210938,115.58000183105467,40.560001373291016,2080.5,48.0,1028.97998046875,3564.780029296875,180.9600067138672,145.22999572753906,0.1599999964237213,1,1,1,1,1,1,1,1,-1,1,1.1622696955227398,1.4394508121728047,1
2021-02-18 23:13:00,119.88999938964844,115.3499984741211,40.5099983215332,2079.31005859375,48.0,1028.7099609375,3564.35009765625,180.9600067138672,145.22000122070312,0.1599999964237213,1,1,1,1,1,1,1,1,-1,1,1.3431594064263237,1.3891919768967225,1
2021-02-18 23:23:00,119.44000244140624,115.0,40.5099983215332,2079.31005859375,48.0,1028.550048828125,3563.699951171875,180.97000122070312,145.22000122070312,0.1599999964237213,1,1,1,1,1,1,1,1,-1,1,2.0211607932742965,1.7055711044929638,1
2021-02-18 23:33:00,119.23999786376952,114.8499984741211,40.5099983215332,2079.909912109375,48.0,1028.300048828125,3563.77001953125,180.9600067138672,145.22000122070312,0.1500000059604644,1,1,1,1,1,1,1,1,-1,1,1.403132375656403,1.258907532409332,1
2021-02-18 23:43:00,119.2699966430664,114.76000213623048,40.47999954223633,2078.719970703125,48.0,1028.1199951171875,3563.419921875,180.9600067138672,145.22000122070312,0.1500000059604644,1,1,1,1,1,1,1,1,-1,1,1.5046359000069771,1.2148436697423253,1
