Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-18 23:40:00,145.9199981689453,144.17999267578125,55.59000015258789,2905.89990234375,53.0,1116.5,3822.610107421875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4126457209228034,0.360982904998353,1
2021-02-18 23:50:00,145.99000549316406,144.30999755859375,55.90999984741211,2906.300048828125,53.0,1115.6199951171875,3823.18994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5281241679949776,0.3902823157824549,1
2021-02-19 00:00:00,146.02000427246094,144.36000061035156,55.650001525878906,2907.0,53.0,1116.5,3821.159912109375,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4268015465751469,0.36429341964498835,1
2021-02-19 00:10:00,145.41000366210938,143.80999755859375,55.70000076293945,2905.60009765625,53.0,1116.5,3822.75,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4544654286724384,0.37577978775822035,1
2021-02-19 00:20:00,144.85000610351562,143.4600067138672,55.5,2905.0,53.0,1115.77001953125,3823.0400390625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.375578481330034,0.33872456270203394,1
2021-02-19 00:30:00,146.17999267578125,144.57000732421875,55.720001220703125,2905.199951171875,53.0,1116.3499755859375,3823.18994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.46319904930711786,0.3773275691131557,1
2021-02-19 00:40:00,144.99000549316406,143.4600067138672,55.63999938964844,2906.0,53.0,1115.47998046875,3823.6201171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.42872329546826715,0.35410244354909115,1
2021-02-19 00:50:00,145.9499969482422,144.44000244140625,55.560001373291016,2905.199951171875,53.0,1115.9200439453125,3823.330078125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4008218567564305,0.3498976051239862,1
2021-02-19 01:00:00,145.63999938964844,144.02999877929688,55.709999084472656,2906.300048828125,53.0,1116.06005859375,3821.300048828125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.44639453144063396,0.3654216797135632,1
2021-02-19 01:10:00,144.7100067138672,142.9600067138672,55.72999954223633,2905.10009765625,53.0,1116.3499755859375,3823.47998046875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.46857261743290396,0.37953738782465374,1
2021-02-19 01:20:00,145.92999267578125,144.25,55.150001525878906,2905.699951171875,53.0,1116.5,3823.330078125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,-1,1,1,1,1,1,1,1,-0.25262335637111305,0.30578633586066994,1
2021-02-19 01:30:00,145.7899932861328,144.1300048828125,55.630001068115234,2905.60009765625,53.0,1115.77001953125,3822.169921875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4191308924125216,0.35298262433467004,1
2021-02-19 01:40:00,144.97999572753906,143.50999450683594,55.68999862670898,2905.89990234375,53.0,1115.9200439453125,3824.639892578125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.45673313608750116,0.37095365226040283,1
2021-02-19 01:50:00,145.5,144.02000427246094,55.77999877929688,2905.300048828125,53.0,1115.9200439453125,3823.18994140625,177.7899932861328,242.4199981689453,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4635215765372203,0.37922039152296966,1
2021-02-19 02:00:00,145.41000366210938,143.75,55.459999084472656,2905.60009765625,53.0,1115.6199951171875,3821.449951171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.35042327729448774,0.3261081635482059,1
2021-02-19 02:10:00,145.0800018310547,143.22999572753906,55.540000915527344,2906.0,53.0,1116.06005859375,3819.419921875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.3723305694298469,0.3373648886655495,1
2021-02-19 02:20:00,145.24000549316406,143.94000244140625,55.63999938964844,2905.199951171875,53.0,1116.2099609375,3823.18994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4322221341079656,0.36461048445180594,1
2021-02-19 02:30:00,145.60000610351562,144.0399932861328,55.7400016784668,2905.5,53.0,1116.2099609375,3820.8701171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4563661227481652,0.37043104351829287,1
2021-02-19 02:40:00,146.49000549316406,144.88999938964844,55.5099983215332,2905.89990234375,53.0,1116.2099609375,3823.0400390625,177.7899932861328,242.58999633789065,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,-0.3828861755055403,0.34717132033078185,1
2021-02-19 02:50:00,145.5,144.02000427246094,55.22999954223633,2906.39990234375,53.0,1115.6199951171875,3824.929931640625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.2843728322670207,0.30693457646330646,1
2021-02-19 03:00:00,145.89999389648438,144.24000549316406,55.72999954223633,2905.300048828125,53.0,1116.06005859375,3822.4599609375,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.46043077004328226,0.37165012496182087,1
2021-02-19 03:10:00,146.2100067138672,144.6699981689453,55.77000045776367,2906.800048828125,53.0,1115.77001953125,3824.780029296875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.48614533869667514,0.3793996349362877,1
2021-02-19 03:20:00,146.75999450683594,145.2100067138672,55.470001220703125,2905.89990234375,53.0,1116.06005859375,3825.64990234375,177.7899932861328,242.58999633789065,0.1000000014901161,-1,1,1,1,1,1,1,1,1,1,-0.381547261769244,0.3476556549421374,1
2021-02-19 03:30:00,146.22000122070312,144.72999572753906,55.59000015258789,2906.199951171875,53.0,1116.3499755859375,3824.929931640625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.424578849764491,0.36578235290084665,1
2021-02-19 03:40:00,146.22999572753906,144.86000061035156,55.380001068115234,2905.5,53.0,1115.9200439453125,3823.77001953125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.33618230705851465,0.3277705564030898,1
2021-02-19 03:50:00,145.42999267578125,144.3000030517578,55.40999984741211,2906.5,53.0,1115.6199951171875,3824.199951171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.3473678500229342,0.32815708957955836,1
2021-02-19 04:00:00,145.42999267578125,143.8300018310547,55.75,2906.300048828125,53.0,1115.47998046875,3823.6201171875,177.7899932861328,242.58999633789065,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,-0.4697498072559767,0.3684630477723749,1
2021-02-19 04:10:00,145.88999938964844,144.27000427246094,55.66999816894531,2905.800048828125,53.0,1116.5,3822.610107421875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.44248227865272627,0.3714266638819181,1
2021-02-19 04:20:00,145.61000061035156,144.1199951171875,55.7599983215332,2906.199951171875,53.0,1116.2099609375,3826.22998046875,177.7899932861328,242.58999633789065,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.4942148131752617,0.3897572449713657,1
2021-02-19 04:30:00,146.4499969482422,144.9499969482422,55.54999923706055,2905.699951171875,53.0,1115.9200439453125,3824.06005859375,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.40123041339736437,0.35086839089129707,1
2021-02-19 04:40:00,145.7100067138672,144.11000061035156,55.27999877929688,2906.60009765625,53.0,1116.3499755859375,3824.929931640625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.3089588095221475,0.32531160445428153,1
2021-02-19 04:50:00,145.39999389648438,143.80999755859375,55.63999938964844,2904.60009765625,53.0,1115.77001953125,3822.75,177.7899932861328,242.58999633789065,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,-0.42614899248031013,0.35609697865081263,1
2021-02-19 05:00:00,145.92999267578125,144.50999450683594,55.060001373291016,2910.199951171875,53.0,1116.06005859375,3828.85009765625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,-1,-1,1,1,1,1,1,1,-0.2467763914840774,0.30411043078407546,1
2021-02-19 05:10:00,147.4499969482422,145.6300048828125,52.7400016784668,2926.60009765625,53.0,1101.1199951171875,3827.10009765625,177.7899932861328,239.3500061035156,0.0599999986588954,-1,-1,-1,-1,1,1,1,1,-1,1,1.1036391569180555,-0.22693808350544742,1
2021-02-19 05:20:00,148.72999572753906,146.7899932861328,52.79999923706055,2924.10009765625,53.0,1085.31005859375,3773.300048828125,177.7899932861328,237.3699951171875,0.1000000014901161,-1,-1,-1,-1,1,1,-1,1,1,1,1.731056110181891,-0.6314263593826116,-1
2021-02-19 05:30:00,148.63999938964844,146.75999450683594,53.130001068115234,2921.0,53.0,1068.3399658203125,3722.10009765625,177.7899932861328,237.1999969482422,0.1000000014901161,-1,-1,1,1,1,1,1,1,1,1,2.0548809141167155,-1.0224529685430197,-1
2021-02-19 05:40:00,147.19000244140625,145.6300048828125,53.119998931884766,2922.300048828125,53.0,1053.260009765625,3655.669921875,177.7899932861328,237.1999969482422,0.0900000035762786,-1,-1,1,-1,1,1,1,1,1,1,2.557939212051387,-1.4757221206424518,1
2021-02-19 05:50:00,146.4499969482422,144.9199981689453,53.150001525878906,2922.5,53.0,1039.9200439453125,3648.56005859375,177.7899932861328,236.6600036621093,0.1000000014901161,1,1,1,-1,1,1,1,1,-1,1,2.754521637361932,-1.7072226693333608,1
2021-02-19 06:00:00,145.69000244140625,143.8699951171875,53.18999862670898,2921.60009765625,53.0,1025.8499755859375,3644.7900390625,177.7899932861328,237.0200042724609,0.1000000014901161,1,1,1,1,1,-1,-1,1,1,1,2.836133433020728,-1.9443553900953547,1
2021-02-19 06:10:00,144.44000244140625,142.97999572753906,53.29999923706055,2921.800048828125,53.0,1015.6900024414062,3643.340087890625,177.7899932861328,236.1199951171875,0.050000000745058,1,1,1,1,1,-1,-1,1,-1,-1,2.984220041470515,-2.093940051207476,1
2021-02-19 06:20:00,144.30999755859375,142.8000030517578,52.83000183105469,2922.300048828125,53.0,1006.27001953125,3644.7900390625,177.7899932861328,236.1199951171875,0.0700000002980232,1,1,-1,-1,1,-1,-1,1,-1,1,3.2279178011146112,-2.3036889636780167,1
2021-02-19 06:30:00,144.2100067138672,142.41000366210938,52.91999816894531,2923.199951171875,53.0,998.5800170898438,3650.300048828125,177.7899932861328,236.1100006103516,0.0900000035762786,1,1,-1,-1,1,1,1,1,-1,1,3.2267548028847597,-2.39952509868878,1
2021-02-19 06:40:00,143.8800048828125,142.4199981689453,52.83000183105469,2923.0,53.0,992.780029296875,3655.090087890625,177.7899932861328,235.759994506836,0.0900000035762786,1,1,-1,-1,1,1,1,1,-1,1,3.3185473903777267,-2.488346139813388,1
2021-02-19 06:50:00,143.07000732421875,141.5399932861328,53.15999984741211,2921.800048828125,53.0,987.1199951171876,3654.070068359375,177.7899932861328,235.3999938964844,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,3.286592092872091,-2.5381235407940594,1
2021-02-19 07:00:00,143.67999267578125,142.19000244140625,52.81999969482422,2923.300048828125,53.0,982.0499877929688,3657.27001953125,177.7899932861328,235.3999938964844,0.0700000002980232,1,1,-1,-1,1,1,1,1,1,1,3.4364982775341155,-2.6548313924267033,1
2021-02-19 07:10:00,142.6199951171875,141.14999389648438,53.31999969482422,2921.5,53.0,977.5499877929688,3659.72998046875,177.7899932861328,235.3999938964844,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,3.2726718864133013,-2.6549320140693804,1
2021-02-19 07:20:00,142.24000549316406,140.9199981689453,56.290000915527344,2903.10009765625,53.0,988.719970703125,3655.090087890625,177.7899932861328,237.9199981689453,0.1000000014901161,1,1,-1,-1,1,1,1,1,-1,1,1.8253209200614406,-2.11575159691087,1
2021-02-19 07:30:00,141.0800018310547,140.0,55.7400016784668,2906.0,53.0,1006.989990234375,3666.110107421875,177.7899932861328,239.8999938964844,0.1000000014901161,1,1,1,1,1,-1,1,1,-1,1,1.603212723153433,-1.8687157737039575,1
2021-02-19 07:40:00,141.3000030517578,139.94000244140625,55.93000030517578,2904.60009765625,53.0,1020.47998046875,3684.969970703125,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,1,1,-1,1,1,1,1,1.2174340234623373,-1.5716149523350493,1
2021-02-19 07:50:00,141.0800018310547,140.24000549316406,55.58000183105469,2904.10009765625,53.0,1033.3900146484375,3711.800048828125,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,1,1,-1,-1,1,1,1,1.0908287794018132,-1.3240674025680146,1
2021-02-19 08:00:00,142.75999450683594,141.39999389648438,55.83000183105469,2904.0,53.0,1044.1199951171875,3718.0400390625,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,0.8749243355168219,-1.0977919152154212,1
2021-02-19 08:10:00,142.3800048828125,141.02000427246094,55.93999862670898,2903.300048828125,53.0,1054.56005859375,3713.39990234375,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,-1,1,1,1,1,1,1,0.7752853694642976,-0.9284315438785448,1
2021-02-19 08:20:00,142.47000122070312,141.13999938964844,55.810001373291016,2902.800048828125,53.0,1061.9599609375,3731.9599609375,177.7899932861328,240.97999572753903,0.0799999982118606,1,1,1,-1,1,1,-1,1,1,1,0.6386916909983177,-0.7684992288241864,1
2021-02-19 08:30:00,142.5,141.33999633789062,55.650001525878906,2904.699951171875,53.0,1068.6300048828125,3755.75,177.7899932861328,240.8000030517578,0.0700000002980232,1,1,1,1,1,1,-1,1,1,1,0.528867384295064,-0.605820405289689,1
2021-02-19 08:40:00,143.1300048828125,141.9499969482422,55.41999816894531,2906.0,53.0,1076.1700439453125,3771.85009765625,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,1,1,1,-1,1,1,1,0.462029062550219,-0.4632406945942856,1
2021-02-19 08:50:00,142.8000030517578,141.61000061035156,55.65999984741211,2905.89990234375,53.0,1081.97998046875,3781.419921875,177.7899932861328,240.8000030517578,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,0.27099496609634743,-0.3077518614289267,1
2021-02-19 09:00:00,142.3300018310547,141.42999267578125,56.220001220703125,2904.800048828125,53.0,1087.6300048828125,3786.929931640625,177.7899932861328,240.8000030517578,0.0700000002980232,1,1,-1,1,1,1,1,1,1,1,-0.015068123894357941,-0.12574402997983652,1
2021-02-19 09:10:00,142.1699981689453,140.97999572753906,55.93000030517578,2905.699951171875,53.0,1093.2900390625,3792.43994140625,177.7899932861328,240.97999572753903,0.0900000035762786,1,1,1,1,1,1,-1,1,1,1,-0.003838815883771218,-0.05564190803582554,1
2021-02-19 09:20:00,142.72999572753906,141.42999267578125,55.810001373291016,2905.800048828125,53.0,1097.3499755859375,3797.949951171875,177.7899932861328,240.97999572753903,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.023350356842755493,0.01178017605458446,1
2021-02-19 09:30:00,142.6999969482422,141.5500030517578,55.66999816894531,2904.60009765625,53.0,1101.8499755859375,3803.610107421875,177.7899932861328,240.8000030517578,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.020183648031331745,0.08530261848106706,1
2021-02-19 09:40:00,143.4499969482422,142.27000427246094,55.52000045776367,2904.800048828125,53.0,1104.4599609375,3806.64990234375,177.7899932861328,241.509994506836,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.08020989518173316,0.11322799675883474,1
2021-02-19 09:50:00,143.00999450683594,141.63999938964844,55.810001373291016,2905.60009765625,53.0,1105.9100341796875,3806.800048828125,177.7899932861328,242.0599975585937,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,-0.2610565534110005,0.17173276568926663,1
2021-02-19 10:00:00,142.1699981689453,140.9199981689453,55.900001525878906,2905.699951171875,53.0,1108.81005859375,3810.860107421875,177.7899932861328,241.8699951171875,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.32049319561286493,0.24438114815288944,1
2021-02-19 10:10:00,143.83999633789062,142.25,55.84000015258789,2905.60009765625,53.0,1109.8199462890625,3816.22998046875,177.7899932861328,242.0500030517578,0.050000000745058,1,1,1,1,1,1,1,1,1,-1,-0.35642689584844606,0.26858779758571094,1
2021-02-19 10:20:00,142.67999267578125,141.3800048828125,55.54999923706055,2905.300048828125,53.0,1111.4200439453125,3818.260009765625,177.7899932861328,242.22999572753903,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,-0.29244083821525213,0.26193293594808,1
2021-02-19 10:30:00,143.02000427246094,141.67999267578125,56.02999877929688,2904.800048828125,53.0,1114.030029296875,3818.840087890625,177.7899932861328,242.58999633789065,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.5352824767253443,0.36657287895968294,1
2021-02-19 10:40:00,142.3699951171875,141.08999633789062,55.470001220703125,2904.89990234375,53.0,1115.0400390625,3820.139892578125,177.7899932861328,242.4199981689453,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.3234507632684752,0.3149531201736912,1
2021-02-19 10:50:00,143.3300018310547,142.0399932861328,55.83000183105469,2905.39990234375,53.0,1116.06005859375,3822.610107421875,177.7899932861328,242.58999633789065,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,-0.4985795816272851,0.3851737031463121,1
2021-02-19 11:00:00,143.83999633789062,142.9199981689453,55.4900016784668,2905.0,53.0,1115.9200439453125,3824.199951171875,177.7899932861328,242.58999633789065,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.379646546750152,0.34347197476760166,1
2021-02-19 11:10:00,143.08999633789062,142.02000427246094,55.75,2904.5,53.0,1117.510009765625,3823.18994140625,177.7899932861328,242.58999633789065,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,-0.4838237589955212,0.4000745025647054,1
2021-02-19 11:20:00,142.8300018310547,141.44000244140625,55.40999984741211,2905.10009765625,53.0,1117.510009765625,3827.679931640625,177.7899932861328,242.58999633789065,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.38247359396827724,0.36969019660703956,1
2021-02-19 11:30:00,142.66000366210938,141.41000366210938,55.619998931884766,2905.0,53.0,1118.3800048828125,3824.06005859375,177.7899932861328,242.58999633789065,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,-0.447348233458818,0.39993888513782444,1
2021-02-19 11:40:00,143.2899932861328,142.1199951171875,55.869998931884766,2904.60009765625,53.0,1118.6700439453125,3825.64990234375,177.7899932861328,242.58999633789065,0.0700000002980232,1,1,1,1,1,1,1,1,1,1,-0.5519635525626471,0.44224277799638634,1
2021-02-19 11:50:00,143.02999877929688,141.7899932861328,55.970001220703125,2904.800048828125,53.0,1118.8199462890625,3824.199951171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5822591178963799,0.45320951508943963,1
2021-02-19 12:00:00,143.60000610351562,142.3699951171875,55.93000030517578,2905.199951171875,53.0,1118.8199462890625,3824.06005859375,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5665469316928841,0.44755110810628396,1
2021-02-19 12:10:00,142.49000549316406,141.22999572753906,56.040000915527344,2905.60009765625,53.0,1119.1099853515625,3825.64990234375,177.7899932861328,242.58999633789065,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.6189472077044349,0.4715780494114227,1
2021-02-19 12:20:00,143.9499969482422,142.69000244140625,55.7400016784668,2905.10009765625,53.0,1118.6700439453125,3827.25,177.7899932861328,242.58999633789065,0.0799999982118606,1,1,1,1,1,1,1,1,1,1,-0.5125515798113127,0.4302617812570728,1
2021-02-19 12:30:00,143.80999755859375,142.6199951171875,55.34999847412109,2905.5,53.0,1118.6700439453125,3825.070068359375,177.7899932861328,242.58999633789065,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.35473326808402755,0.3725482924040039,1
2021-02-19 12:40:00,143.66000366210938,142.08999633789062,55.81999969482422,2906.0,53.0,1120.27001953125,3828.699951171875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5636242493406581,0.4711995174135587,1
2021-02-19 12:50:00,143.9499969482422,142.61000061035156,55.54999923706055,2905.0,53.0,1120.1199951171875,3825.800048828125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.44526029037011533,0.42447175000688375,1
2021-02-19 13:00:00,143.55999755859375,142.30999755859375,55.959999084472656,2905.10009765625,53.0,1120.4100341796875,3825.219970703125,177.7899932861328,242.58999633789065,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.5972466124172123,0.48089639226666603,1
2021-02-19 13:10:00,142.74000549316406,141.38999938964844,55.68999862670898,2905.60009765625,53.0,1119.5400390625,3826.52001953125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4968400006005898,0.43557974901607976,1
2021-02-19 13:20:00,143.3699951171875,142.19000244140625,55.88999938964844,2905.60009765625,53.0,1119.97998046875,3825.800048828125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5709299272010162,0.46658601801538285,1
2021-02-19 13:30:00,143.83999633789062,142.50999450683594,55.560001373291016,2905.699951171875,53.0,1118.9599609375,3827.25,177.7899932861328,242.58999633789065,0.0900000035762786,1,1,1,1,1,1,1,1,1,1,-0.44777584634714784,0.4114688616315223,1
2021-02-19 13:40:00,143.80999755859375,142.27000427246094,55.900001525878906,2904.699951171875,53.0,1120.1199951171875,3826.22998046875,177.7899932861328,242.58999633789065,0.0599999986588954,1,1,1,1,1,1,1,1,1,1,-0.578237048757957,0.4715054410412492,1
2021-02-19 13:50:00,142.35000610351562,141.08999633789062,55.95000076293945,2905.800048828125,53.0,1120.4100341796875,3823.77001953125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5852963008095631,0.47506919253019636,1
2021-02-19 14:00:00,144.07000732421875,142.6300048828125,55.84000015258789,2905.10009765625,53.0,1119.1099853515625,3825.93994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5459982111918033,0.4463724407927858,1
2021-02-19 14:10:00,143.41000366210938,142.1699981689453,55.630001068115234,2905.60009765625,53.0,1120.56005859375,3826.52001953125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.482760181659275,0.44430481270900546,1
2021-02-19 14:20:00,143.66000366210938,142.63999938964844,55.7400016784668,2904.800048828125,53.0,1119.68994140625,3825.800048828125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5126265550869038,0.44229564143945094,1
2021-02-19 14:30:00,144.47000122070312,142.97999572753906,56.0,2905.199951171875,53.0,1119.68994140625,3825.93994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.6103903421126009,0.476674758859595,1
2021-02-19 14:40:00,143.2100067138672,142.39999389648438,55.59000015258789,2905.0,53.0,1120.699951171875,3824.780029296875,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.4591133257994821,0.4359270782551678,1
2021-02-19 14:50:00,144.11000061035156,142.75,55.70000076293945,2905.0,53.0,1120.27001953125,3826.81005859375,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.5081529423093665,0.4496396821747064,1
2021-02-19 15:00:00,144.5,143.11000061035156,55.95000076293945,2906.0,53.0,1119.8299560546875,3827.830078125,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.6035983937492034,0.4783148843766967,1
2021-02-19 15:10:00,143.9499969482422,142.8800048828125,55.540000915527344,2904.89990234375,53.0,1119.97998046875,3825.93994140625,177.7899932861328,242.58999633789065,0.1000000014901161,1,1,1,1,1,1,1,1,1,1,-0.44118551543224543,0.4213299176684084,1
