Time,WHP [psi],FLP [psi],I_MOTOR,V_MOTOR,MOT_FREQ,Pi [psi],Pd [psi],Ti [Deg F],Tm [Deg F],VIBRATION,WHP [psi] anomaly,FLP [psi] anomaly,I_MOTOR anomaly,V_MOTOR anomaly,MOT_FREQ anomaly,Pi [psi] anomaly,Pd [psi] anomaly,Ti [Deg F] anomaly,Tm [Deg F] anomaly,VIBRATION anomaly,PCA1,PCA2,Anomoly
2021-02-20 23:08:00,212.6100006103516,190.3800048828125,71.18000030517578,3394.89990234375,50.0099983215332,1527.8900146484375,4010.97998046875,182.4900054931641,203.1600036621093,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.03312897689423143,0.08437874712495573,1
2021-02-20 23:18:00,211.8699951171875,190.47000122070312,71.2699966430664,3394.050048828125,50.02999877929688,1527.6300048828125,4011.340087890625,182.5,203.2100067138672,0.1299999952316284,1,1,1,1,-1,1,1,1,1,1,-0.08324709724233804,0.01659274268028773,1
2021-02-20 23:28:00,211.0,190.4100036621093,71.44000244140625,3395.75,50.0099983215332,1527.5799560546875,4011.47998046875,182.5,203.0,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.10795155467643067,-0.14139481576908847,1
2021-02-20 23:38:00,210.47999572753903,190.5500030517578,71.3499984741211,3394.050048828125,50.0,1527.760009765625,4011.260009765625,182.5,203.009994506836,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.07214695452256417,-0.06745516787265832,1
2021-02-20 23:48:00,210.3000030517578,190.69000244140625,71.36000061035156,3394.050048828125,50.0,1527.5899658203125,4011.47998046875,182.5,203.17999267578125,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.09683022623799999,-0.0669096177537149,1
2021-02-20 23:58:00,210.33999633789065,190.6699981689453,71.37999725341797,3394.89990234375,49.9900016784668,1527.550048828125,4011.18994140625,182.5,203.25,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.1055008025618123,-0.08338109696058096,1
2021-02-21 00:08:00,210.1699981689453,190.44000244140625,71.37000274658203,3397.449951171875,50.0,1527.699951171875,4011.239990234375,182.509994506836,203.2700042724609,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.11425049526764884,-0.0697275323507011,1
2021-02-21 00:18:00,209.88999938964844,190.32000732421875,71.16999816894531,3394.89990234375,50.0,1527.3199462890625,4010.93994140625,182.509994506836,203.1000061035156,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.008754376007372448,0.08406457081308343,1
2021-02-21 00:28:00,209.52999877929688,190.32000732421875,71.31999969482422,3394.89990234375,50.040000915527344,1527.3499755859375,4011.320068359375,182.5,203.13999938964844,0.1400000005960464,1,1,1,1,-1,1,1,1,1,1,-0.09288699837707004,-0.028837878919007635,1
2021-02-21 00:38:00,209.08999633789065,190.25,71.47000122070312,3394.050048828125,50.0099983215332,1527.530029296875,4010.909912109375,182.4900054931641,203.02999877929688,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.1168979412303745,-0.16782293939314394,1
2021-02-21 00:48:00,208.5200042724609,190.3800048828125,71.22000122070312,3393.199951171875,50.0,1527.6199951171875,4011.10009765625,182.4900054931641,203.1000061035156,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.030739854677810433,0.04382377897025819,1
2021-02-21 00:58:00,208.1699981689453,190.33999633789065,71.2300033569336,3395.75,50.040000915527344,1527.449951171875,4011.47998046875,182.509994506836,203.1699981689453,0.1299999952316284,1,1,1,1,-1,1,1,1,1,1,-0.06771382923630466,0.04989499498984172,1
2021-02-21 01:08:00,208.19000244140625,190.2400054931641,71.5,3394.050048828125,50.02000045776367,1527.489990234375,4011.1298828125,182.5,203.0500030517578,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.13830896137052884,-0.18834931065483548,1
2021-02-21 01:18:00,208.22999572753903,190.38999938964844,71.41999816894531,3397.449951171875,50.0,1527.6700439453125,4011.239990234375,182.5,203.25,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.128184644679103,-0.11342429508503991,1
2021-02-21 01:28:00,208.1300048828125,190.52999877929688,71.41000366210938,3394.89990234375,50.0,1527.43994140625,4010.97998046875,182.5,203.0500030517578,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.09223187051217449,-0.11870371262337878,1
2021-02-21 01:38:00,207.8800048828125,190.44000244140625,71.18000030517578,3398.300048828125,50.02000045776367,1527.5400390625,4011.60009765625,182.509994506836,203.02999877929688,0.1299999952316284,1,1,1,-1,1,1,1,1,1,1,-0.022255058003013806,0.0804293371639069,1
2021-02-21 01:48:00,207.6199951171875,190.4199981689453,71.25,3396.60009765625,50.0,1527.5,4011.260009765625,182.509994506836,203.13999938964844,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.04908206409196187,0.021925665529522485,1
2021-02-21 01:58:00,207.25,190.44000244140625,71.12000274658203,3395.75,50.02000045776367,1527.6099853515625,4010.949951171875,182.509994506836,203.0599975585937,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.0008031764888267808,0.13037177201617617,1
2021-02-21 02:08:00,206.8999938964844,190.2400054931641,71.27999877929688,3393.199951171875,50.0099983215332,1527.4100341796875,4011.0400390625,182.4900054931641,203.2700042724609,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.07679793536638532,0.0036301291655978954,1
2021-02-21 02:18:00,206.5500030517578,190.2400054931641,71.18000030517578,3395.75,50.0,1527.3199462890625,4011.06005859375,182.5,203.1600036621093,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.019738499400388188,0.07881515033319025,1
2021-02-21 02:28:00,206.27999877929688,190.3800048828125,71.44999694824219,3394.89990234375,50.0099983215332,1527.4000244140625,4010.77001953125,182.5,203.22999572753903,0.1400000005960464,1,1,1,1,1,1,1,1,1,1,-0.13416451107311714,-0.1409318961354845,1
2021-02-21 02:38:00,206.0599975585937,190.47000122070312,71.13999938964844,3393.199951171875,50.0,1527.739990234375,4011.02001953125,182.509994506836,203.13999938964844,0.1299999952316284,1,1,1,1,1,1,1,1,1,1,-0.010819260126649724,0.11468056430925097,1
